﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02KB001,1,1915/12/15,17.3,
02KB001,1,1915/12/16,16.8,
02KB001,1,1915/12/17,17.6,
02KB001,1,1915/12/18,16.8,
02KB001,1,1915/12/19,17.6,
02KB001,1,1915/12/20,17.3,
02KB001,1,1915/12/21,17.6,
02KB001,1,1915/12/22,18.1,
02KB001,1,1915/12/23,16.8,
02KB001,1,1915/12/24,17.6,
02KB001,1,1915/12/25,18.0,
02KB001,1,1915/12/26,18.4,
02KB001,1,1915/12/27,17.6,
02KB001,1,1915/12/28,18.0,
02KB001,1,1915/12/29,17.6,
02KB001,1,1915/12/30,17.3,
02KB001,1,1915/12/31,16.8,
02KB001,1,1916/01/01,16.8,
02KB001,1,1916/01/02,17.3,
02KB001,1,1916/01/03,17.6,
02KB001,1,1916/01/04,17.3,
02KB001,1,1916/01/05,17.3,
02KB001,1,1916/01/06,17.3,
02KB001,1,1916/01/07,17.6,
02KB001,1,1916/01/08,17.3,
02KB001,1,1916/01/09,16.4,
02KB001,1,1916/01/10,17.3,
02KB001,1,1916/01/11,16.8,
02KB001,1,1916/01/12,17.3,
02KB001,1,1916/01/13,17.6,
02KB001,1,1916/01/14,17.3,
02KB001,1,1916/01/15,16.8,
02KB001,1,1916/01/16,16.8,
02KB001,1,1916/01/17,16.8,
02KB001,1,1916/01/18,17.3,
02KB001,1,1916/01/19,16.8,
02KB001,1,1916/01/20,16.8,
02KB001,1,1916/01/21,16.8,
02KB001,1,1916/01/22,17.6,
02KB001,1,1916/01/23,18.7,
02KB001,1,1916/01/24,18.7,
02KB001,1,1916/01/25,18.7,
02KB001,1,1916/01/26,19.4,
02KB001,1,1916/01/27,19.7,
02KB001,1,1916/01/28,20.5,
02KB001,1,1916/01/29,20.5,
02KB001,1,1916/01/30,20.5,
02KB001,1,1916/01/31,20.5,
02KB001,1,1916/02/01,21.0,
02KB001,1,1916/02/02,21.4,
02KB001,1,1916/02/03,21.4,
02KB001,1,1916/02/04,21.8,
02KB001,1,1916/02/05,21.4,
02KB001,1,1916/02/06,21.8,
02KB001,1,1916/02/07,22.2,
02KB001,1,1916/02/08,21.8,
02KB001,1,1916/02/09,21.8,
02KB001,1,1916/02/10,21.8,
02KB001,1,1916/02/11,21.8,
02KB001,1,1916/02/12,22.2,
02KB001,1,1916/02/13,21.4,
02KB001,1,1916/02/14,21.4,
02KB001,1,1916/02/15,21.4,
02KB001,1,1916/02/16,21.4,
02KB001,1,1916/02/17,21.8,
02KB001,1,1916/02/18,21.8,
02KB001,1,1916/02/19,21.8,
02KB001,1,1916/02/20,21.4,
02KB001,1,1916/02/21,21.8,
02KB001,1,1916/02/22,21.0,
02KB001,1,1916/02/23,21.4,
02KB001,1,1916/02/24,21.0,
02KB001,1,1916/02/25,21.8,
02KB001,1,1916/02/26,21.8,
02KB001,1,1916/02/27,21.4,
02KB001,1,1916/02/28,21.0,
02KB001,1,1916/02/29,21.4,
02KB001,1,1916/03/01,22.4,
02KB001,1,1916/03/02,22.4,
02KB001,1,1916/03/03,22.4,
02KB001,1,1916/03/04,22.4,
02KB001,1,1916/03/05,21.7,
02KB001,1,1916/03/06,20.8,
02KB001,1,1916/03/07,22.4,
02KB001,1,1916/03/08,21.7,
02KB001,1,1916/03/09,22.4,
02KB001,1,1916/03/10,22.4,
02KB001,1,1916/03/11,20.8,
02KB001,1,1916/03/12,20.8,
02KB001,1,1916/03/13,20.8,
02KB001,1,1916/03/14,20.8,
02KB001,1,1916/03/15,20.8,
02KB001,1,1916/03/16,20.8,
02KB001,1,1916/03/17,20.8,
02KB001,1,1916/03/18,20.8,
02KB001,1,1916/03/19,20.8,
02KB001,1,1916/03/20,20.8,
02KB001,1,1916/03/21,20.8,
02KB001,1,1916/03/22,20.0,
02KB001,1,1916/03/23,20.8,
02KB001,1,1916/03/24,20.8,
02KB001,1,1916/03/25,20.8,
02KB001,1,1916/03/26,20.8,
02KB001,1,1916/03/27,20.0,
02KB001,1,1916/03/28,21.7,
02KB001,1,1916/03/29,22.4,
02KB001,1,1916/03/30,24.4,
02KB001,1,1916/03/31,28.0,
02KB001,1,1916/04/01,33.4,
02KB001,1,1916/04/02,38.8,
02KB001,1,1916/04/03,43.9,
02KB001,1,1916/04/04,51.5,
02KB001,1,1916/04/05,55.2,
02KB001,1,1916/04/06,55.2,
02KB001,1,1916/04/07,55.2,
02KB001,1,1916/04/08,55.2,
02KB001,1,1916/04/09,55.2,
02KB001,1,1916/04/10,55.8,
02KB001,1,1916/04/11,58.6,
02KB001,1,1916/04/12,62.6,
02KB001,1,1916/04/13,68.8,
02KB001,1,1916/04/14,74.5,
02KB001,1,1916/04/15,78.7,
02KB001,1,1916/04/16,82.7,
02KB001,1,1916/04/17,88.3,
02KB001,1,1916/04/18,94.9,
02KB001,1,1916/04/19,97.1,
02KB001,1,1916/04/20,94.9,
02KB001,1,1916/04/21,90.9,
02KB001,1,1916/04/22,84.7,
02KB001,1,1916/04/23,90.9,
02KB001,1,1916/04/24,94.9,
02KB001,1,1916/04/25,99.4,
02KB001,1,1916/04/26,106,
02KB001,1,1916/04/27,115,
02KB001,1,1916/04/28,122,
02KB001,1,1916/04/29,131,
02KB001,1,1916/04/30,135,
02KB001,1,1916/05/01,131,
02KB001,1,1916/05/02,131,
02KB001,1,1916/05/03,138,
02KB001,1,1916/05/04,142,
02KB001,1,1916/05/05,142,
02KB001,1,1916/05/06,142,
02KB001,1,1916/05/07,135,
02KB001,1,1916/05/08,131,
02KB001,1,1916/05/09,124,
02KB001,1,1916/05/10,120,
02KB001,1,1916/05/11,118,
02KB001,1,1916/05/12,120,
02KB001,1,1916/05/13,113,
02KB001,1,1916/05/14,111,
02KB001,1,1916/05/15,108,
02KB001,1,1916/05/16,108,
02KB001,1,1916/05/17,108,
02KB001,1,1916/05/18,120,
02KB001,1,1916/05/19,124,
02KB001,1,1916/05/20,126,
02KB001,1,1916/05/21,126,
02KB001,1,1916/05/22,126,
02KB001,1,1916/05/23,124,
02KB001,1,1916/05/24,122,
02KB001,1,1916/05/25,126,
02KB001,1,1916/05/26,129,
02KB001,1,1916/05/27,122,
02KB001,1,1916/05/28,118,
02KB001,1,1916/05/29,118,
02KB001,1,1916/05/30,115,
02KB001,1,1916/05/31,108,
02KB001,1,1916/06/01,108,
02KB001,1,1916/06/02,106,
02KB001,1,1916/06/03,104,
02KB001,1,1916/06/04,103,
02KB001,1,1916/06/05,99.4,
02KB001,1,1916/06/06,92.9,
02KB001,1,1916/06/07,90.9,
02KB001,1,1916/06/08,86.7,
02KB001,1,1916/06/09,82.7,
02KB001,1,1916/06/10,82.7,
02KB001,1,1916/06/11,86.7,
02KB001,1,1916/06/12,82.7,
02KB001,1,1916/06/13,78.7,
02KB001,1,1916/06/14,78.7,
02KB001,1,1916/06/15,82.7,
02KB001,1,1916/06/16,90.9,
02KB001,1,1916/06/17,104,
02KB001,1,1916/06/18,99.4,
02KB001,1,1916/06/19,99.4,
02KB001,1,1916/06/20,97.1,
02KB001,1,1916/06/21,113,
02KB001,1,1916/06/22,124,
02KB001,1,1916/06/23,124,
02KB001,1,1916/06/24,126,
02KB001,1,1916/06/25,124,
02KB001,1,1916/06/26,122,
02KB001,1,1916/06/27,118,
02KB001,1,1916/06/28,118,
02KB001,1,1916/06/29,111,
02KB001,1,1916/06/30,104,
02KB001,1,1916/07/01,104,
02KB001,1,1916/07/02,103,
02KB001,1,1916/07/03,94.9,
02KB001,1,1916/07/04,85.5,
02KB001,1,1916/07/05,72.5,
02KB001,1,1916/07/06,64.3,
02KB001,1,1916/07/07,58.6,
02KB001,1,1916/07/08,56.9,
02KB001,1,1916/07/09,53.5,
02KB001,1,1916/07/10,50.1,
02KB001,1,1916/07/11,48.7,
02KB001,1,1916/07/12,50.1,
02KB001,1,1916/07/13,51.5,
02KB001,1,1916/07/14,51.5,
02KB001,1,1916/07/15,55.2,
02KB001,1,1916/07/16,55.2,
02KB001,1,1916/07/17,55.2,
02KB001,1,1916/07/18,58.6,
02KB001,1,1916/07/19,58.6,
02KB001,1,1916/07/20,60.6,
02KB001,1,1916/07/21,74.5,
02KB001,1,1916/07/22,74.5,
02KB001,1,1916/07/23,68.8,
02KB001,1,1916/07/24,60.6,
02KB001,1,1916/07/25,58.6,
02KB001,1,1916/07/26,58.6,
02KB001,1,1916/07/27,53.5,
02KB001,1,1916/07/28,50.1,
02KB001,1,1916/07/29,48.7,
02KB001,1,1916/07/30,48.7,
02KB001,1,1916/07/31,47.0,
02KB001,1,1916/08/01,39.9,
02KB001,1,1916/08/02,38.8,
02KB001,1,1916/08/03,39.9,
02KB001,1,1916/08/04,37.4,
02KB001,1,1916/08/05,36.2,
02KB001,1,1916/08/06,34.8,
02KB001,1,1916/08/07,31.4,
02KB001,1,1916/08/08,33.4,
02KB001,1,1916/08/09,34.8,
02KB001,1,1916/08/10,32.6,
02KB001,1,1916/08/11,30.3,
02KB001,1,1916/08/12,30.3,
02KB001,1,1916/08/13,30.3,
02KB001,1,1916/08/14,30.3,
02KB001,1,1916/08/15,28.0,
02KB001,1,1916/08/16,27.2,
02KB001,1,1916/08/17,26.2,
02KB001,1,1916/08/18,26.2,
02KB001,1,1916/08/19,26.2,
02KB001,1,1916/08/20,24.4,
02KB001,1,1916/08/21,24.4,
02KB001,1,1916/08/22,24.4,
02KB001,1,1916/08/23,22.4,
02KB001,1,1916/08/24,21.7,
02KB001,1,1916/08/25,20.8,
02KB001,1,1916/08/26,20.8,
02KB001,1,1916/08/27,20.0,
02KB001,1,1916/08/28,20.0,
02KB001,1,1916/08/29,20.0,
02KB001,1,1916/08/30,19.1,
02KB001,1,1916/08/31,19.1,
02KB001,1,1916/09/01,19.1,
02KB001,1,1916/09/02,20.0,
02KB001,1,1916/09/03,20.8,
02KB001,1,1916/09/04,20.8,
02KB001,1,1916/09/05,20.8,
02KB001,1,1916/09/06,20.8,
02KB001,1,1916/09/07,20.8,
02KB001,1,1916/09/08,20.8,
02KB001,1,1916/09/09,20.8,
02KB001,1,1916/09/10,20.8,
02KB001,1,1916/09/11,20.8,
02KB001,1,1916/09/12,20.8,
02KB001,1,1916/09/13,20.8,
02KB001,1,1916/09/14,20.8,
02KB001,1,1916/09/15,20.8,
02KB001,1,1916/09/16,20.8,
02KB001,1,1916/09/17,19.1,
02KB001,1,1916/09/18,19.1,
02KB001,1,1916/09/19,19.1,
02KB001,1,1916/09/20,17.4,
02KB001,1,1916/09/21,18.1,
02KB001,1,1916/09/22,19.1,
02KB001,1,1916/09/23,19.1,
02KB001,1,1916/09/24,19.1,
02KB001,1,1916/09/25,19.1,
02KB001,1,1916/09/26,18.1,
02KB001,1,1916/09/27,17.4,
02KB001,1,1916/09/28,17.4,
02KB001,1,1916/09/29,17.4,
02KB001,1,1916/09/30,17.4,
02KB001,1,1916/10/01,16.6,
02KB001,1,1916/10/02,15.9,
02KB001,1,1916/10/03,15.9,
02KB001,1,1916/10/04,15.9,
02KB001,1,1916/10/05,15.9,
02KB001,1,1916/10/06,15.9,
02KB001,1,1916/10/07,15.9,
02KB001,1,1916/10/08,15.9,
02KB001,1,1916/10/09,15.9,
02KB001,1,1916/10/10,15.9,
02KB001,1,1916/10/11,15.9,
02KB001,1,1916/10/12,15.9,
02KB001,1,1916/10/13,15.9,
02KB001,1,1916/10/14,15.9,
02KB001,1,1916/10/15,15.9,
02KB001,1,1916/10/16,15.9,
02KB001,1,1916/10/17,15.9,
02KB001,1,1916/10/18,15.9,
02KB001,1,1916/10/19,18.1,
02KB001,1,1916/10/20,19.1,
02KB001,1,1916/10/21,19.1,
02KB001,1,1916/10/22,22.4,
02KB001,1,1916/10/23,24.4,
02KB001,1,1916/10/24,29.7,
02KB001,1,1916/10/25,29.7,
02KB001,1,1916/10/26,29.7,
02KB001,1,1916/10/27,29.7,
02KB001,1,1916/10/28,34.8,
02KB001,1,1916/10/29,34.8,
02KB001,1,1916/10/30,34.8,
02KB001,1,1916/10/31,34.8,
02KB001,1,1916/11/01,35.1,
02KB001,1,1916/11/02,36.2,
02KB001,1,1916/11/03,36.2,
02KB001,1,1916/11/04,37.7,
02KB001,1,1916/11/05,39.1,
02KB001,1,1916/11/06,37.7,
02KB001,1,1916/11/07,39.1,
02KB001,1,1916/11/08,39.1,
02KB001,1,1916/11/09,39.1,
02KB001,1,1916/11/10,36.2,
02KB001,1,1916/11/11,36.2,
02KB001,1,1916/11/12,36.2,
02KB001,1,1916/11/13,36.2,
02KB001,1,1916/11/14,36.2,
02KB001,1,1916/11/15,35.1,
02KB001,1,1916/11/16,33.4,
02KB001,1,1916/11/17,33.4,
02KB001,1,1916/11/18,33.4,
02KB001,1,1916/11/19,33.4,
02KB001,1,1916/11/20,33.4,
02KB001,1,1916/11/21,33.4,
02KB001,1,1916/11/22,31.1,
02KB001,1,1916/11/23,28.6,
02KB001,1,1916/11/24,28.6,
02KB001,1,1916/11/25,28.6,
02KB001,1,1916/11/26,28.6,
02KB001,1,1916/11/27,28.6,
02KB001,1,1916/11/28,28.6,
02KB001,1,1916/11/29,28.6,
02KB001,1,1916/11/30,28.6,
02KB001,1,1916/12/01,28.6,
02KB001,1,1916/12/02,31.1,
02KB001,1,1916/12/03,33.4,
02KB001,1,1916/12/04,33.4,
02KB001,1,1916/12/05,33.4,
02KB001,1,1916/12/06,33.4,
02KB001,1,1916/12/07,33.4,
02KB001,1,1916/12/08,33.4,
02KB001,1,1916/12/09,35.1,
02KB001,1,1916/12/10,36.2,
02KB001,1,1916/12/11,35.1,
02KB001,1,1916/12/12,33.4,
02KB001,1,1916/12/13,33.4,
02KB001,1,1916/12/14,35.1,
02KB001,1,1916/12/15,36.2,
02KB001,1,1916/12/16,36.2,
02KB001,1,1916/12/17,36.2,
02KB001,1,1916/12/18,36.2,
02KB001,1,1916/12/19,36.2,
02KB001,1,1916/12/20,36.2,
02KB001,1,1916/12/21,36.2,
02KB001,1,1916/12/22,36.2,
02KB001,1,1916/12/23,36.2,
02KB001,1,1916/12/24,36.2,
02KB001,1,1916/12/25,36.2,
02KB001,1,1916/12/26,36.2,
02KB001,1,1916/12/27,35.1,
02KB001,1,1916/12/28,33.4,
02KB001,1,1916/12/29,33.4,
02KB001,1,1916/12/30,33.4,
02KB001,1,1916/12/31,33.4,
02KB001,1,1917/01/01,33.4,
02KB001,1,1917/01/02,35.1,
02KB001,1,1917/01/03,36.2,
02KB001,1,1917/01/04,36.2,
02KB001,1,1917/01/05,36.2,
02KB001,1,1917/01/06,36.2,
02KB001,1,1917/01/07,36.2,
02KB001,1,1917/01/08,36.2,
02KB001,1,1917/01/09,36.2,
02KB001,1,1917/01/10,36.2,
02KB001,1,1917/01/11,36.2,
02KB001,1,1917/01/12,36.2,
02KB001,1,1917/01/13,36.2,
02KB001,1,1917/01/14,36.2,
02KB001,1,1917/01/15,36.2,
02KB001,1,1917/01/16,36.2,
02KB001,1,1917/01/17,36.2,
02KB001,1,1917/01/18,36.2,
02KB001,1,1917/01/19,36.2,
02KB001,1,1917/01/20,36.2,
02KB001,1,1917/01/21,36.2,
02KB001,1,1917/01/22,33.4,
02KB001,1,1917/01/23,33.4,
02KB001,1,1917/01/24,33.4,
02KB001,1,1917/01/25,33.4,
02KB001,1,1917/01/26,33.4,
02KB001,1,1917/01/27,33.4,
02KB001,1,1917/01/28,33.4,
02KB001,1,1917/01/29,33.4,
02KB001,1,1917/01/30,33.4,
02KB001,1,1917/01/31,33.4,
02KB001,1,1917/02/01,33.4,
02KB001,1,1917/02/02,32.3,
02KB001,1,1917/02/03,31.1,
02KB001,1,1917/02/04,31.1,
02KB001,1,1917/02/05,31.1,
02KB001,1,1917/02/06,31.1,
02KB001,1,1917/02/07,31.1,
02KB001,1,1917/02/08,31.1,
02KB001,1,1917/02/09,29.7,
02KB001,1,1917/02/10,28.6,
02KB001,1,1917/02/11,28.6,
02KB001,1,1917/02/12,28.6,
02KB001,1,1917/02/13,26.1,
02KB001,1,1917/02/14,26.1,
02KB001,1,1917/02/15,26.1,
02KB001,1,1917/02/16,26.1,
02KB001,1,1917/02/17,26.1,
02KB001,1,1917/02/18,26.1,
02KB001,1,1917/02/19,26.1,
02KB001,1,1917/02/20,24.9,
02KB001,1,1917/02/21,23.8,
02KB001,1,1917/02/22,23.8,
02KB001,1,1917/02/23,23.8,
02KB001,1,1917/02/24,23.8,
02KB001,1,1917/02/25,22.7,
02KB001,1,1917/02/26,21.5,
02KB001,1,1917/02/27,21.5,
02KB001,1,1917/02/28,21.5,
02KB001,1,1917/03/01,21.5,
02KB001,1,1917/03/02,20.4,
02KB001,1,1917/03/03,19.1,
02KB001,1,1917/03/04,19.1,
02KB001,1,1917/03/05,19.1,
02KB001,1,1917/03/06,19.1,
02KB001,1,1917/03/07,19.1,
02KB001,1,1917/03/08,18.1,
02KB001,1,1917/03/09,17.1,
02KB001,1,1917/03/10,17.1,
02KB001,1,1917/03/11,15.1,
02KB001,1,1917/03/12,15.1,
02KB001,1,1917/03/13,17.1,
02KB001,1,1917/03/14,17.1,
02KB001,1,1917/03/15,17.1,
02KB001,1,1917/03/16,17.1,
02KB001,1,1917/03/17,15.1,
02KB001,1,1917/03/18,15.1,
02KB001,1,1917/03/19,15.1,
02KB001,1,1917/03/20,15.1,
02KB001,1,1917/03/21,13.8,
02KB001,1,1917/03/22,12.9,
02KB001,1,1917/03/23,12.9,
02KB001,1,1917/03/24,13.8,
02KB001,1,1917/03/25,15.1,
02KB001,1,1917/03/26,17.1,
02KB001,1,1917/03/27,19.1,
02KB001,1,1917/03/28,25.5,
02KB001,1,1917/03/29,29.7,
02KB001,1,1917/03/30,31.1,
02KB001,1,1917/03/31,32.3,
02KB001,1,1917/04/01,35.1,
02KB001,1,1917/04/02,39.1,
02KB001,1,1917/04/03,52.7,
02KB001,1,1917/04/04,65.1,
02KB001,1,1917/04/05,75.3,
02KB001,1,1917/04/06,81.8,
02KB001,1,1917/04/07,81.8,
02KB001,1,1917/04/08,81.8,
02KB001,1,1917/04/09,77.6,
02KB001,1,1917/04/10,70.8,
02KB001,1,1917/04/11,63.4,
02KB001,1,1917/04/12,61.2,
02KB001,1,1917/04/13,57.8,
02KB001,1,1917/04/14,56.1,
02KB001,1,1917/04/15,54.4,
02KB001,1,1917/04/16,54.4,
02KB001,1,1917/04/17,54.4,
02KB001,1,1917/04/18,56.1,
02KB001,1,1917/04/19,67.1,
02KB001,1,1917/04/20,81.8,
02KB001,1,1917/04/21,108,
02KB001,1,1917/04/22,132,
02KB001,1,1917/04/23,157,
02KB001,1,1917/04/24,161,
02KB001,1,1917/04/25,161,
02KB001,1,1917/04/26,161,
02KB001,1,1917/04/27,171,
02KB001,1,1917/04/28,187,
02KB001,1,1917/04/29,222,
02KB001,1,1917/04/30,229,
02KB001,1,1917/05/01,242,
02KB001,1,1917/05/02,257,
02KB001,1,1917/05/03,264,
02KB001,1,1917/05/04,264,
02KB001,1,1917/05/05,242,
02KB001,1,1917/05/06,242,
02KB001,1,1917/05/07,210,
02KB001,1,1917/05/08,187,
02KB001,1,1917/05/09,176,
02KB001,1,1917/05/10,161,
02KB001,1,1917/05/11,157,
02KB001,1,1917/05/12,143,
02KB001,1,1917/05/13,136,
02KB001,1,1917/05/14,129,
02KB001,1,1917/05/15,121,
02KB001,1,1917/05/16,115,
02KB001,1,1917/05/17,108,
02KB001,1,1917/05/18,102,
02KB001,1,1917/05/19,99.4,
02KB001,1,1917/05/20,96.8,
02KB001,1,1917/05/21,91.7,
02KB001,1,1917/05/22,86.4,
02KB001,1,1917/05/23,86.4,
02KB001,1,1917/05/24,91.7,
02KB001,1,1917/05/25,96.8,
02KB001,1,1917/05/26,96.8,
02KB001,1,1917/05/27,96.8,
02KB001,1,1917/05/28,96.8,
02KB001,1,1917/05/29,91.7,
02KB001,1,1917/05/30,91.7,
02KB001,1,1917/05/31,86.4,
02KB001,1,1917/06/01,84.1,
02KB001,1,1917/06/02,81.8,
02KB001,1,1917/06/03,81.8,
02KB001,1,1917/06/04,79.6,
02KB001,1,1917/06/05,81.8,
02KB001,1,1917/06/06,77.6,
02KB001,1,1917/06/07,77.6,
02KB001,1,1917/06/08,77.6,
02KB001,1,1917/06/09,77.6,
02KB001,1,1917/06/10,77.6,
02KB001,1,1917/06/11,72.8,
02KB001,1,1917/06/12,72.8,
02KB001,1,1917/06/13,72.8,
02KB001,1,1917/06/14,72.8,
02KB001,1,1917/06/15,69.1,
02KB001,1,1917/06/16,69.1,
02KB001,1,1917/06/17,69.1,
02KB001,1,1917/06/18,69.1,
02KB001,1,1917/06/19,65.1,
02KB001,1,1917/06/20,69.1,
02KB001,1,1917/06/21,65.1,
02KB001,1,1917/06/22,63.4,
02KB001,1,1917/06/23,61.2,
02KB001,1,1917/06/24,61.2,
02KB001,1,1917/06/25,40.5,
02KB001,1,1917/06/26,57.8,
02KB001,1,1917/06/27,54.4,
02KB001,1,1917/06/28,52.7,
02KB001,1,1917/06/29,52.7,
02KB001,1,1917/06/30,54.4,
02KB001,1,1917/07/01,54.4,
02KB001,1,1917/07/02,54.4,
02KB001,1,1917/07/03,52.7,
02KB001,1,1917/07/04,50.7,
02KB001,1,1917/07/05,50.7,
02KB001,1,1917/07/06,50.7,
02KB001,1,1917/07/07,44.7,
02KB001,1,1917/07/08,29.7,
02KB001,1,1917/07/09,29.7,
02KB001,1,1917/07/10,44.7,
02KB001,1,1917/07/11,62.9,
02KB001,1,1917/07/12,69.1,
02KB001,1,1917/07/13,75.3,
02KB001,1,1917/07/14,79.6,
02KB001,1,1917/07/15,81.8,
02KB001,1,1917/07/16,79.6,
02KB001,1,1917/07/17,77.6,
02KB001,1,1917/07/18,84.1,
02KB001,1,1917/07/19,91.7,
02KB001,1,1917/07/20,96.8,
02KB001,1,1917/07/21,96.8,
02KB001,1,1917/07/22,94.0,
02KB001,1,1917/07/23,102,
02KB001,1,1917/07/24,108,
02KB001,1,1917/07/25,102,
02KB001,1,1917/07/26,96.8,
02KB001,1,1917/07/27,91.7,
02KB001,1,1917/07/28,86.4,
02KB001,1,1917/07/29,86.4,
02KB001,1,1917/07/30,86.4,
02KB001,1,1917/07/31,79.6,
02KB001,1,1917/08/01,77.6,
02KB001,1,1917/08/02,75.0,
02KB001,1,1917/08/03,69.1,
02KB001,1,1917/08/04,65.1,
02KB001,1,1917/08/05,63.4,
02KB001,1,1917/08/06,61.2,
02KB001,1,1917/08/07,59.5,
02KB001,1,1917/08/08,70.8,
02KB001,1,1917/08/09,96.8,
02KB001,1,1917/08/10,91.7,
02KB001,1,1917/08/11,86.4,
02KB001,1,1917/08/12,84.1,
02KB001,1,1917/08/13,81.8,
02KB001,1,1917/08/14,65.1,
02KB001,1,1917/08/15,47.9,
02KB001,1,1917/08/16,47.9,
02KB001,1,1917/08/17,50.7,
02KB001,1,1917/08/18,50.7,
02KB001,1,1917/08/19,50.7,
02KB001,1,1917/08/20,50.7,
02KB001,1,1917/08/21,47.9,
02KB001,1,1917/08/22,47.9,
02KB001,1,1917/08/23,44.7,
02KB001,1,1917/08/24,47.6,
02KB001,1,1917/08/25,44.7,
02KB001,1,1917/08/26,41.9,
02KB001,1,1917/08/27,41.9,
02KB001,1,1917/08/28,41.9,
02KB001,1,1917/08/29,39.1,
02KB001,1,1917/08/30,39.1,
02KB001,1,1917/08/31,39.1,
02KB001,1,1917/09/01,36.2,
02KB001,1,1917/09/02,33.4,
02KB001,1,1917/09/03,33.4,
02KB001,1,1917/09/04,31.1,
02KB001,1,1917/09/05,31.1,
02KB001,1,1917/09/06,28.6,
02KB001,1,1917/09/07,28.6,
02KB001,1,1917/09/08,28.6,
02KB001,1,1917/09/09,26.1,
02KB001,1,1917/09/10,23.8,
02KB001,1,1917/09/11,23.8,
02KB001,1,1917/09/12,21.5,
02KB001,1,1917/09/13,19.1,
02KB001,1,1917/09/14,17.1,
02KB001,1,1917/09/15,17.1,
02KB001,1,1917/09/16,15.1,
02KB001,1,1917/09/17,15.1,
02KB001,1,1917/09/18,12.9,
02KB001,1,1917/09/19,12.9,
02KB001,1,1917/09/20,11.9,
02KB001,1,1917/09/21,11.0,
02KB001,1,1917/09/22,11.0,
02KB001,1,1917/09/23,11.0,
02KB001,1,1917/09/24,11.0,
02KB001,1,1917/09/25,11.0,
02KB001,1,1917/09/26,11.0,
02KB001,1,1917/09/27,11.0,
02KB001,1,1917/09/28,11.0,
02KB001,1,1917/09/29,11.0,
02KB001,1,1917/09/30,12.9,
02KB001,1,1917/10/01,14.7,
02KB001,1,1917/10/02,13.3,
02KB001,1,1917/10/03,13.3,
02KB001,1,1917/10/04,13.3,
02KB001,1,1917/10/05,13.3,
02KB001,1,1917/10/06,14.0,
02KB001,1,1917/10/07,14.7,
02KB001,1,1917/10/08,14.7,
02KB001,1,1917/10/09,14.7,
02KB001,1,1917/10/10,14.7,
02KB001,1,1917/10/11,13.3,
02KB001,1,1917/10/12,13.3,
02KB001,1,1917/10/13,14.7,
02KB001,1,1917/10/14,14.7,
02KB001,1,1917/10/15,14.7,
02KB001,1,1917/10/16,14.7,
02KB001,1,1917/10/17,14.7,
02KB001,1,1917/10/18,14.7,
02KB001,1,1917/10/19,14.7,
02KB001,1,1917/10/20,14.7,
02KB001,1,1917/10/21,14.7,
02KB001,1,1917/10/22,15.4,
02KB001,1,1917/10/23,16.4,
02KB001,1,1917/10/24,16.4,
02KB001,1,1917/10/25,16.4,
02KB001,1,1917/10/26,16.4,
02KB001,1,1917/10/27,18.0,
02KB001,1,1917/10/28,18.0,
02KB001,1,1917/10/29,18.0,
02KB001,1,1917/10/30,18.0,
02KB001,1,1917/10/31,18.0,
02KB001,1,1917/11/01,18.0,
02KB001,1,1917/11/02,18.0,
02KB001,1,1917/11/03,17.1,
02KB001,1,1917/11/04,16.4,
02KB001,1,1917/11/05,16.4,
02KB001,1,1917/11/06,16.4,
02KB001,1,1917/11/07,16.4,
02KB001,1,1917/11/08,16.4,
02KB001,1,1917/11/09,16.4,
02KB001,1,1917/11/10,16.4,
02KB001,1,1917/11/11,16.4,
02KB001,1,1917/11/12,16.4,
02KB001,1,1917/11/13,16.4,
02KB001,1,1917/11/14,16.4,
02KB001,1,1917/11/15,16.4,
02KB001,1,1917/11/16,16.4,
02KB001,1,1917/11/17,16.4,
02KB001,1,1917/11/18,16.4,
02KB001,1,1917/11/19,16.4,
02KB001,1,1917/11/20,16.4,
02KB001,1,1917/11/21,16.4,
02KB001,1,1917/11/22,16.4,
02KB001,1,1917/11/23,16.4,
02KB001,1,1917/11/24,16.4,
02KB001,1,1917/11/25,16.4,
02KB001,1,1917/11/26,17.1,
02KB001,1,1917/11/27,16.4,
02KB001,1,1917/11/28,14.7,
02KB001,1,1917/11/29,14.7,
02KB001,1,1917/11/30,15.6,
02KB001,1,1917/12/01,16.4,
02KB001,1,1917/12/02,16.4,
02KB001,1,1917/12/03,16.4,
02KB001,1,1917/12/04,16.4,
02KB001,1,1917/12/05,16.4,
02KB001,1,1917/12/06,16.4,
02KB001,1,1917/12/07,16.4,
02KB001,1,1917/12/08,14.7,
02KB001,1,1917/12/09,14.7,
02KB001,1,1917/12/10,14.7,
02KB001,1,1917/12/11,14.7,
02KB001,1,1917/12/12,14.7,
02KB001,1,1917/12/13,14.7,
02KB001,1,1917/12/14,14.7,
02KB001,1,1917/12/15,14.7,
02KB001,1,1917/12/16,14.7,
02KB001,1,1917/12/17,14.7,
02KB001,1,1917/12/18,14.7,
02KB001,1,1917/12/19,14.7,
02KB001,1,1917/12/20,14.7,
02KB001,1,1917/12/21,16.4,
02KB001,1,1917/12/22,16.4,
02KB001,1,1917/12/23,16.4,
02KB001,1,1917/12/24,16.4,
02KB001,1,1917/12/25,15.6,
