,Observed,Predicted
1981-01-01,,1.85612
1981-01-02,,1.7939574
1981-01-03,,1.7255301
1981-01-04,,1.7085994
1981-01-05,,1.7137011
1981-01-06,,1.6994507
1981-01-07,,1.6967741
1981-01-08,,1.6663692
1981-01-09,,1.6568034
1981-01-10,,1.6280202
1981-01-11,,1.5616813
1981-01-12,,1.5520129
1981-01-13,,1.5320294
1981-01-14,,1.51145
1981-01-15,,1.4950672
1981-01-16,,1.4606549
1981-01-17,,1.4464849
1981-01-18,,1.433928
1981-01-19,,1.4127719
1981-01-20,,1.4226487
1981-01-21,,1.4126159
1981-01-22,,1.3658268
1981-01-23,,1.360553
1981-01-24,,1.3755796
1981-01-25,,1.373712
1981-01-26,,1.3485609
1981-01-27,,1.3446348
1981-01-28,,1.3993384
1981-01-29,,1.3956903
1981-01-30,,1.3369739
1981-01-31,,1.3402681
1981-02-01,,1.3295709
1981-02-02,,1.3256563
1981-02-03,,1.3117559
1981-02-04,,1.3315027
1981-02-05,,1.2948382
1981-02-06,,1.290426
1981-02-07,,1.3098139
1981-02-08,,1.2901978
1981-02-09,,1.2884862
1981-02-10,,1.2950877
1981-02-11,,1.5266109
1981-02-12,,1.5447644
1981-02-13,,1.5267798
1981-02-14,,1.5235902
1981-02-15,,1.4592865
1981-02-16,,1.5048412
1981-02-17,,1.6977155
1981-02-18,,2.2601106
1981-02-19,,3.4094748
1981-02-20,,5.649653
1981-02-21,,7.2941155
1981-02-22,,7.9504027
1981-02-23,,10.144972
1981-02-24,,15.5080385
1981-02-25,,17.13389
1981-02-26,,15.780586
1981-02-27,,12.75828
1981-02-28,,10.585227
1981-03-01,,9.166342
1981-03-02,,8.129451
1981-03-03,,7.176789
1981-03-04,,6.360469
1981-03-05,,5.817206
1981-03-06,,5.335565
1981-03-07,,4.97735
1981-03-08,,4.7725716
1981-03-09,,4.5725613
1981-03-10,,4.3767657
1981-03-11,,4.166603
1981-03-12,,3.9991782
1981-03-13,,3.8130677
1981-03-14,,3.6071744
1981-03-15,,3.4660244
1981-03-16,,3.328717
1981-03-17,,3.1744592
1981-03-18,,3.038353
1981-03-19,,2.9388628
1981-03-20,,2.8756192
1981-03-21,,2.865289
1981-03-22,,2.8395262
1981-03-23,,2.8234975
1981-03-24,,2.8642552
1981-03-25,,2.9908998
1981-03-26,,3.1591144
1981-03-27,,3.3556638
1981-03-28,,3.461226
1981-03-29,,3.6670015
1981-03-30,,4.54028
1981-03-31,,6.8446946
1981-04-01,,7.8893504
1981-04-02,,8.903915
1981-04-03,,8.658156
1981-04-04,,8.141953
1981-04-05,,8.308759
1981-04-06,,7.8985925
1981-04-07,,7.1717052
1981-04-08,,6.4621696
1981-04-09,,6.4194565
1981-04-10,,6.700443
1981-04-11,,6.4851065
1981-04-12,,6.0290365
1981-04-13,,5.5163217
1981-04-14,,5.357124
1981-04-15,,5.315593
1981-04-16,,5.1339254
1981-04-17,,4.710442
1981-04-18,,4.626876
1981-04-19,,4.533551
1981-04-20,,4.294787
1981-04-21,,4.1467357
1981-04-22,,3.9413412
1981-04-23,,3.8726537
1981-04-24,,4.165032
1981-04-25,,4.2297716
1981-04-26,,4.0850263
1981-04-27,,3.9347477
1981-04-28,,3.7364814
1981-04-29,,3.788579
1981-04-30,,4.000447
1981-05-01,,3.8801725
1981-05-02,,3.6488183
