,Observed,Predicted
1981-07-08,,0.406045
1981-07-09,,0.3713922
1981-07-10,,0.35616818
1981-07-11,,0.32668903
1981-07-12,,0.2978687
1981-07-13,,0.27466157
1981-07-14,,0.26871112
1981-07-15,,0.2516639
1981-07-16,,0.2397136
1981-07-17,,0.21338023
1981-07-18,,0.20188913
1981-07-19,,0.19516127
1981-07-20,,0.1813554
1981-07-21,,0.18536581
1981-07-22,,0.18807954
1981-07-23,,0.18262169
1981-07-24,,0.17299867
1981-07-25,,0.16648312
1981-07-26,,0.1725981
1981-07-27,,0.19962414
1981-07-28,,0.19524784
1981-07-29,,0.19841479
1981-07-30,,0.18510829
1981-07-31,,0.18298222
1981-08-01,,0.16886333
1981-08-02,,0.1604244
1981-08-03,,0.15414856
1981-08-04,,0.16378509
1981-08-05,,0.18570243
1981-08-06,,0.19636923
1981-08-07,,0.20977078
1981-08-08,,0.25658512
1981-08-09,,0.32769513
1981-08-10,,0.35719666
1981-08-11,,0.40778592
1981-08-12,,0.39803028
1981-08-13,,0.38021344
1981-08-14,,0.36818764
1981-08-15,,0.34505096
1981-08-16,,0.33742967
1981-08-17,,0.3186941
1981-08-18,,0.29515246
1981-08-19,,0.2677305
1981-08-20,,0.24387826
1981-08-21,,0.22317128
1981-08-22,,0.20806961
1981-08-23,,0.1979806
1981-08-24,,0.1956978
1981-08-25,,0.20062481
1981-08-26,,0.19155212
1981-08-27,,0.18214107
1981-08-28,,0.17820977
1981-08-29,,0.1876983
1981-08-30,,0.29123545
1981-08-31,,0.398408
1981-09-01,,0.4433303
1981-09-02,,0.51787996
1981-09-03,,0.61676174
1981-09-04,,0.7081672
1981-09-05,,0.96197706
1981-09-06,,1.1049999
1981-09-07,,1.1431116
1981-09-08,,1.1483797
1981-09-09,,1.170385
1981-09-10,,1.2518584
1981-09-11,,1.4732821
1981-09-12,,1.6022075
1981-09-13,,1.7171804
1981-09-14,,1.6981711
1981-09-15,,1.567047
1981-09-16,,1.3872536
1981-09-17,,1.2259324
1981-09-18,,1.0864748
1981-09-19,,0.97961056
1981-09-20,,0.93288827
1981-09-21,,0.89030576
1981-09-22,,0.81759167
1981-09-23,,0.7539876
1981-09-24,,0.6822488
1981-09-25,,0.62380147
1981-09-26,,0.5791008
1981-09-27,,0.62988776
1981-09-28,,0.6701343
1981-09-29,,0.6585859
1981-09-30,,0.62330323
1981-10-01,,0.6202445
1981-10-02,,0.71221715
1981-10-03,,0.7724096
1981-10-04,,0.8300512
1981-10-05,,0.8125786
1981-10-06,,0.87122685
1981-10-07,,1.1171194
1981-10-08,,1.3702077
1981-10-09,,1.4745522
1981-10-10,,1.4007483
1981-10-11,,1.2838935
1981-10-12,,1.1813333
1981-10-13,,1.0702285
1981-10-14,,0.97981983
1981-10-15,,0.93015194
1981-10-16,,0.9185463
1981-10-17,,0.8817419
1981-10-18,,1.0091184
1981-10-19,,1.4039214
1981-10-20,,1.4793731
1981-10-21,,1.4597039
1981-10-22,,1.3667369
1981-10-23,,1.2577065
1981-10-24,,1.1801887
1981-10-25,,1.0754039
1981-10-26,,1.0089673
1981-10-27,,0.9500619
1981-10-28,,0.8774725
1981-10-29,,0.81418943
1981-10-30,,0.7577329
1981-10-31,,0.7084027
1981-11-01,,0.6618449
1981-11-02,,0.6136317
1981-11-03,,0.5675811
1981-11-04,,0.5316628
1981-11-05,,0.5059317
1981-11-06,,0.4816581
1981-11-07,,0.46378613
1981-11-08,,0.44669133
1981-11-09,,0.4331407
1981-11-10,,0.41304004
1981-11-11,,0.397215
1981-11-12,,0.37915573
1981-11-13,,0.36812764
1981-11-14,,0.35932976
1981-11-15,,0.34603256
1981-11-16,,0.33393595
1981-11-17,,0.33615476
1981-11-18,,0.3481588
1981-11-19,,0.3487291
1981-11-20,,0.3738524
1981-11-21,,0.42640555
1981-11-22,,0.42809004
1981-11-23,,0.40916055
1981-11-24,,0.3939056
1981-11-25,,0.38026714
1981-11-26,,0.3713034
1981-11-27,,0.4064686
1981-11-28,,0.43900773
1981-11-29,,0.43510652
1981-11-30,,0.41779992
1981-12-01,,0.4084825
1981-12-02,,0.42947844
1981-12-03,,0.4566861
1981-12-04,,0.47182348
1981-12-05,,0.46868485
1981-12-06,,0.44883603
1981-12-07,,0.42728987
1981-12-08,,0.40607005
1981-12-09,,0.39002454
1981-12-10,,0.37887564
1981-12-11,,0.37152216
1981-12-12,,0.35985795
1981-12-13,,0.34598663
1981-12-14,,0.34448075
1981-12-15,,0.34121883
1981-12-16,,0.33318892
1981-12-17,,0.32144067
1981-12-18,,0.30813956
1981-12-19,,0.29593566
1981-12-20,,0.28687736
1981-12-21,,0.28177205
1981-12-22,,0.2790663
1981-12-23,,0.2727671
1981-12-24,,0.27451572
1981-12-25,,0.273711
1981-12-26,,0.2650892
1981-12-27,,0.26148263
1981-12-28,,0.2535122
1981-12-29,,0.25284567
1981-12-30,,0.24963032
1981-12-31,,0.25280657
