,Observed,Predicted
1981-01-01,,0.27099535
1981-01-02,,0.25803235
1981-01-03,,0.24407285
1981-01-04,,0.2403399
1981-01-05,,0.24204317
1981-01-06,,0.23896722
1981-01-07,,0.23164167
1981-01-08,,0.2283589
1981-01-09,,0.22930487
1981-01-10,,0.22376902
1981-01-11,,0.2116319
1981-01-12,,0.21468991
1981-01-13,,0.21571796
1981-01-14,,0.2128048
1981-01-15,,0.20990336
1981-01-16,,0.20351815
1981-01-17,,0.19847158
1981-01-18,,0.19521438
1981-01-19,,0.19376105
1981-01-20,,0.19557759
1981-01-21,,0.19138539
1981-01-22,,0.18219455
1981-01-23,,0.1828451
1981-01-24,,0.18600564
1981-01-25,,0.18758708
1981-01-26,,0.17897429
1981-01-27,,0.18061246
1981-01-28,,0.18783656
1981-01-29,,0.18416947
1981-01-30,,0.17520389
1981-01-31,,0.17543049
1981-02-01,,0.17447324
1981-02-02,,0.1785051
1981-02-03,,0.17786224
1981-02-04,,0.17870744
1981-02-05,,0.17356463
1981-02-06,,0.1733273
1981-02-07,,0.17849913
1981-02-08,,0.17118523
1981-02-09,,0.17364994
1981-02-10,,0.17998454
1981-02-11,,0.19240566
1981-02-12,,0.19156887
1981-02-13,,0.19319907
1981-02-14,,0.18850313
1981-02-15,,0.18597943
1981-02-16,,0.18998124
1981-02-17,,0.20306118
1981-02-18,,0.24037057
1981-02-19,,0.2976498
1981-02-20,,0.40234232
1981-02-21,,0.53374326
1981-02-22,,0.6791077
1981-02-23,,1.0641582
1981-02-24,,1.9485459
1981-02-25,,2.6979878
1981-02-26,,2.8741755
1981-02-27,,2.5869837
1981-02-28,,2.2896404
1981-03-01,,1.9768244
1981-03-02,,1.7216958
1981-03-03,,1.5178723
1981-03-04,,1.3437607
1981-03-05,,1.2112796
1981-03-06,,1.0850279
1981-03-07,,0.9916476
1981-03-08,,0.91648304
1981-03-09,,0.84214425
1981-03-10,,0.7786043
1981-03-11,,0.72147185
1981-03-12,,0.6747401
1981-03-13,,0.6251123
1981-03-14,,0.5887451
1981-03-15,,0.5606557
1981-03-16,,0.53300554
1981-03-17,,0.5001114
1981-03-18,,0.4791608
1981-03-19,,0.46227786
1981-03-20,,0.44697663
1981-03-21,,0.437057
1981-03-22,,0.41722018
1981-03-23,,0.40279034
1981-03-24,,0.3916247
1981-03-25,,0.38771304
1981-03-26,,0.39974353
1981-03-27,,0.41744348
1981-03-28,,0.44199774
1981-03-29,,0.49977082
1981-03-30,,0.7789362
1981-03-31,,1.6331124
1981-04-01,,2.4418166
1981-04-02,,3.2919006
1981-04-03,,3.638024
1981-04-04,,3.6867912
1981-04-05,,3.7684588
1981-04-06,,3.5537446
1981-04-07,,3.0525737
1981-04-08,,2.6394982
1981-04-09,,2.558168
1981-04-10,,2.6230779
1981-04-11,,2.5744538
1981-04-12,,2.3394065
1981-04-13,,2.0184314
1981-04-14,,1.8147897
1981-04-15,,1.6844554
1981-04-16,,1.5226785
1981-04-17,,1.3804812
1981-04-18,,1.2604483
1981-04-19,,1.1925628
1981-04-20,,1.1311126
1981-04-21,,1.041338
1981-04-22,,0.9432283
1981-04-23,,0.8852087
1981-04-24,,0.8638671
1981-04-25,,0.8458225
1981-04-26,,0.8198228
1981-04-27,,0.78449804
1981-04-28,,0.7430821
1981-04-29,,0.74595964
1981-04-30,,0.7924079
1981-05-01,,0.803682
1981-05-02,,0.7825312
1981-05-03,,0.7307164
1981-05-04,,0.6829578
1981-05-05,,0.6568366
1981-05-06,,0.63098955
1981-05-07,,0.59934366
1981-05-08,,0.5575816
1981-05-09,,0.52556807
1981-05-10,,0.5266724
1981-05-11,,0.740271
1981-05-12,,1.4855129
1981-05-13,,2.0441196
1981-05-14,,2.2963903
1981-05-15,,2.2023084
1981-05-16,,2.0129087
1981-05-17,,1.8825741
1981-05-18,,1.6462752
1981-05-19,,1.4321817
1981-05-20,,1.2585074
1981-05-21,,1.1206889
1981-05-22,,0.9931292
1981-05-23,,0.88544565
1981-05-24,,0.7950765
1981-05-25,,0.7567081
1981-05-26,,0.7756327
1981-05-27,,0.75858325
1981-05-28,,0.7199635
1981-05-29,,0.6766097
1981-05-30,,0.64960843
1981-05-31,,0.6433114
1981-06-01,,0.60040313
1981-06-02,,0.5553047
1981-06-03,,0.52422243
1981-06-04,,0.51498
1981-06-05,,0.5115649
1981-06-06,,0.53010905
1981-06-07,,0.56331104
1981-06-08,,0.5477064
1981-06-09,,0.5445696
1981-06-10,,0.52343327
1981-06-11,,0.48693633
1981-06-12,,0.46193543
1981-06-13,,0.44245788
1981-06-14,,0.42072403
1981-06-15,,0.4637909
1981-06-16,,0.58782876
1981-06-17,,0.65604043
1981-06-18,,0.63068044
1981-06-19,,0.5808196
1981-06-20,,0.5151349
1981-06-21,,0.46090195
1981-06-22,,0.5379461
1981-06-23,,0.6160177
1981-06-24,,0.61208785
1981-06-25,,0.6403171
1981-06-26,,0.6262017
1981-06-27,,0.6015653
1981-06-28,,0.551396
1981-06-29,,0.49531972
1981-06-30,,0.4859831
1981-07-01,,0.45865834
1981-07-02,,0.41974783
1981-07-03,,0.40095523
1981-07-04,,0.40796283
1981-07-05,,0.41996223
1981-07-06,,0.40180874
1981-07-07,,0.3738007
1981-07-08,,0.33955503
1981-07-09,,0.31283766
1981-07-10,,0.2939449
1981-07-11,,0.26439038
1981-07-12,,0.24869438
1981-07-13,,0.23606822
1981-07-14,,0.2284595
1981-07-15,,0.22349419
1981-07-16,,0.20985305
1981-07-17,,0.19643456
1981-07-18,,0.1893754
1981-07-19,,0.17936869
1981-07-20,,0.17804253
1981-07-21,,0.1839897
1981-07-22,,0.17805603
1981-07-23,,0.1703707
1981-07-24,,0.15944564
1981-07-25,,0.15134934
1981-07-26,,0.15198429
1981-07-27,,0.18425097
1981-07-28,,0.17847025
1981-07-29,,0.17494911
1981-07-30,,0.16450898
1981-07-31,,0.15880921
1981-08-01,,0.1482584
1981-08-02,,0.14419703
1981-08-03,,0.13554053
1981-08-04,,0.14533027
1981-08-05,,0.16965437
1981-08-06,,0.16912957
1981-08-07,,0.16921416
1981-08-08,,0.18728703
1981-08-09,,0.20665707
1981-08-10,,0.2193893
1981-08-11,,0.21460824
1981-08-12,,0.21248062
1981-08-13,,0.20377496
1981-08-14,,0.19809403
1981-08-15,,0.19939414
1981-08-16,,0.18956506
1981-08-17,,0.18159194
1981-08-18,,0.17706244
1981-08-19,,0.16021323
1981-08-20,,0.14796804
1981-08-21,,0.14144772
1981-08-22,,0.13447134
1981-08-23,,0.13246946
1981-08-24,,0.129165
1981-08-25,,0.13009074
1981-08-26,,0.12644683
1981-08-27,,0.11943162
1981-08-28,,0.11126045
1981-08-29,,0.106767304
1981-08-30,,0.16717264
1981-08-31,,0.21353152
1981-09-01,,0.23755565
1981-09-02,,0.28550312
1981-09-03,,0.33994985
1981-09-04,,0.4013508
1981-09-05,,0.60166496
1981-09-06,,0.73163646
1981-09-07,,0.76809335
1981-09-08,,0.785231
1981-09-09,,0.80367345
1981-09-10,,0.80463785
1981-09-11,,0.88082767
1981-09-12,,0.9233475
