,Observed,Predicted
1981-06-18,,0.118305355
1981-06-19,,0.119832434
1981-06-20,,0.104888566
1981-06-21,,0.09448687
1981-06-22,,0.11054222
1981-06-23,,0.12776619
1981-06-24,,0.12146102
1981-06-25,,0.12238147
1981-06-26,,0.117242165
1981-06-27,,0.10383408
1981-06-28,,0.10060252
1981-06-29,,0.09416325
1981-06-30,,0.09481301
1981-07-01,,0.09268958
1981-07-02,,0.09099051
1981-07-03,,0.086801365
1981-07-04,,0.07802867
1981-07-05,,0.080001034
1981-07-06,,0.07588599
1981-07-07,,0.06798244
1981-07-08,,0.06770487
1981-07-09,,0.066126704
1981-07-10,,0.06396401
1981-07-11,,0.059088685
1981-07-12,,0.05644095
1981-07-13,,0.054742556
1981-07-14,,0.051442545
1981-07-15,,0.048180167
1981-07-16,,0.045101147
1981-07-17,,0.044597223
1981-07-18,,0.03915105
1981-07-19,,0.039927434
1981-07-20,,0.043231666
1981-07-21,,0.051719386
1981-07-22,,0.046113186
1981-07-23,,0.04115486
1981-07-24,,0.039645392
1981-07-25,,0.0357223
1981-07-26,,0.032143176
1981-07-27,,0.034768756
1981-07-28,,0.036177896
1981-07-29,,0.033571806
1981-07-30,,0.034450494
1981-07-31,,0.034270667
1981-08-01,,0.031108636
1981-08-02,,0.030606082
1981-08-03,,0.030156933
1981-08-04,,0.03577027
1981-08-05,,0.0386602
1981-08-06,,0.043526668
1981-08-07,,0.040916014
1981-08-08,,0.03919814
1981-08-09,,0.03904904
1981-08-10,,0.04012147
1981-08-11,,0.045640513
1981-08-12,,0.043676574
1981-08-13,,0.051362406
1981-08-14,,0.044509932
1981-08-15,,0.04669762
1981-08-16,,0.045721043
1981-08-17,,0.04577177
1981-08-18,,0.04388827
1981-08-19,,0.041000508
1981-08-20,,0.039538432
1981-08-21,,0.03904408
1981-08-22,,0.036757044
1981-08-23,,0.03644817
1981-08-24,,0.035228536
1981-08-25,,0.03696351
1981-08-26,,0.03643147
1981-08-27,,0.035725962
1981-08-28,,0.034117892
1981-08-29,,0.032998182
1981-08-30,,0.035117336
1981-08-31,,0.047896616
1981-09-01,,0.05929515
1981-09-02,,0.07981378
1981-09-03,,0.089378305
1981-09-04,,0.11421454
1981-09-05,,0.18569605
1981-09-06,,0.22094782
1981-09-07,,0.20561253
1981-09-08,,0.21363544
1981-09-09,,0.21523967
1981-09-10,,0.22180428
1981-09-11,,0.22012708
1981-09-12,,0.21611035
1981-09-13,,0.20343246
1981-09-14,,0.19271865
1981-09-15,,0.19448328
1981-09-16,,0.1676012
1981-09-17,,0.1710253
1981-09-18,,0.15884013
1981-09-19,,0.15088378
1981-09-20,,0.14296293
1981-09-21,,0.13224494
1981-09-22,,0.13401705
1981-09-23,,0.12340449
1981-09-24,,0.11636463
1981-09-25,,0.10614346
1981-09-26,,0.10498696
1981-09-27,,0.11015228
1981-09-28,,0.115710415
1981-09-29,,0.110432975
1981-09-30,,0.10652058
1981-10-01,,0.108495
1981-10-02,,0.11780054
1981-10-03,,0.1190497
1981-10-04,,0.12071073
1981-10-05,,0.11923014
1981-10-06,,0.11781262
1981-10-07,,0.14168546
1981-10-08,,0.15651368
1981-10-09,,0.15260768
1981-10-10,,0.1467431
1981-10-11,,0.14284818
1981-10-12,,0.14064397
1981-10-13,,0.13518247
1981-10-14,,0.13048021
1981-10-15,,0.13038684
1981-10-16,,0.13373825
1981-10-17,,0.13532543
1981-10-18,,0.14103155
1981-10-19,,0.15322159
1981-10-20,,0.14729272
1981-10-21,,0.15048757
1981-10-22,,0.15520532
1981-10-23,,0.15729082
1981-10-24,,0.15599936
1981-10-25,,0.1459719
1981-10-26,,0.14185213
1981-10-27,,0.14052404
1981-10-28,,0.13738938
1981-10-29,,0.13427955
1981-10-30,,0.13043328
1981-10-31,,0.12803815
1981-11-01,,0.12968722
1981-11-02,,0.12846766
1981-11-03,,0.12581219
1981-11-04,,0.1192885
1981-11-05,,0.115883805
1981-11-06,,0.12121278
1981-11-07,,0.1238465
1981-11-08,,0.118388504
1981-11-09,,0.11759801
1981-11-10,,0.1127494
1981-11-11,,0.114724696
1981-11-12,,0.11376473
1981-11-13,,0.10768891
1981-11-14,,0.10590766
1981-11-15,,0.107332826
1981-11-16,,0.10608097
1981-11-17,,0.10846662
1981-11-18,,0.11477183
1981-11-19,,0.11704103
1981-11-20,,0.11979114
1981-11-21,,0.13349928
1981-11-22,,0.13172874
1981-11-23,,0.12933911
1981-11-24,,0.12027095
1981-11-25,,0.11463227
1981-11-26,,0.11368282
1981-11-27,,0.12352745
1981-11-28,,0.1253882
1981-11-29,,0.124513574
1981-11-30,,0.120961316
1981-12-01,,0.11555193
1981-12-02,,0.12841812
1981-12-03,,0.13410202
1981-12-04,,0.13517906
1981-12-05,,0.13222969
1981-12-06,,0.12709269
1981-12-07,,0.11613009
1981-12-08,,0.11839804
1981-12-09,,0.11355063
1981-12-10,,0.11249083
1981-12-11,,0.1111159
1981-12-12,,0.1121756
1981-12-13,,0.10913009
1981-12-14,,0.107886426
1981-12-15,,0.11315405
1981-12-16,,0.11194404
1981-12-17,,0.1079654
1981-12-18,,0.10409144
1981-12-19,,0.09831812
1981-12-20,,0.09517867
1981-12-21,,0.09059798
1981-12-22,,0.09084358
1981-12-23,,0.09505585
1981-12-24,,0.097314976
1981-12-25,,0.09420146
1981-12-26,,0.09215112
1981-12-27,,0.092667244
1981-12-28,,0.08875547
1981-12-29,,0.0881277
1981-12-30,,0.08607986
1981-12-31,,0.08351847
