,Observed,Predicted
1981-05-23,,1.6194187
1981-05-24,,1.5482032
1981-05-25,,1.5139635
1981-05-26,,1.5717688
1981-05-27,,1.427894
1981-05-28,,1.4989312
1981-05-29,,1.4265738
1981-05-30,,1.3694913
1981-05-31,,1.3466382
1981-06-01,,1.1876901
1981-06-02,,1.1316136
1981-06-03,,1.0898905
1981-06-04,,1.101168
1981-06-05,,1.2217017
1981-06-06,,1.2008446
1981-06-07,,1.1153194
1981-06-08,,1.2029271
1981-06-09,,1.1921254
1981-06-10,,1.1315589
1981-06-11,,1.0744249
1981-06-12,,1.0643083
1981-06-13,,1.0611413
1981-06-14,,0.92350435
1981-06-15,,1.033898
1981-06-16,,1.0654657
1981-06-17,,1.0835809
1981-06-18,,1.040624
1981-06-19,,1.0239773
1981-06-20,,0.9564997
1981-06-21,,0.9219504
1981-06-22,,0.9945605
1981-06-23,,1.0792779
1981-06-24,,1.0766556
1981-06-25,,1.1358569
1981-06-26,,1.0902345
1981-06-27,,0.97695595
1981-06-28,,0.97870576
1981-06-29,,0.90143067
1981-06-30,,0.9537965
1981-07-01,,0.9864552
1981-07-02,,0.9475733
1981-07-03,,0.9199365
1981-07-04,,0.84455955
1981-07-05,,0.8473261
1981-07-06,,0.82178915
1981-07-07,,0.77947426
1981-07-08,,0.8299125
1981-07-09,,0.71934813
1981-07-10,,0.7839722
1981-07-11,,0.7450202
1981-07-12,,0.70672786
1981-07-13,,0.69270766
1981-07-14,,0.6808731
1981-07-15,,0.6340834
1981-07-16,,0.62318516
1981-07-17,,0.5836466
1981-07-18,,0.49622792
1981-07-19,,0.54655904
1981-07-20,,0.4943595
1981-07-21,,0.49360344
1981-07-22,,0.47127575
1981-07-23,,0.45329607
1981-07-24,,0.47079226
1981-07-25,,0.42471305
1981-07-26,,0.4378428
1981-07-27,,0.4682438
1981-07-28,,0.51026803
1981-07-29,,0.51412743
1981-07-30,,0.49944162
1981-07-31,,0.4961668
1981-08-01,,0.47817087
1981-08-02,,0.4497148
1981-08-03,,0.42963925
1981-08-04,,0.45367676
1981-08-05,,0.46406764
1981-08-06,,0.4678906
1981-08-07,,0.47273254
1981-08-08,,0.492598
1981-08-09,,0.5088646
1981-08-10,,0.53464365
1981-08-11,,0.5741048
1981-08-12,,0.47983056
1981-08-13,,0.57204026
1981-08-14,,0.45577273
1981-08-15,,0.44359004
1981-08-16,,0.50067085
1981-08-17,,0.50549227
1981-08-18,,0.4854065
1981-08-19,,0.48672733
1981-08-20,,0.46552193
1981-08-21,,0.48387802
1981-08-22,,0.44483036
1981-08-23,,0.43778208
1981-08-24,,0.44509485
1981-08-25,,0.45478925
1981-08-26,,0.44448954
1981-08-27,,0.4099631
1981-08-28,,0.4179143
1981-08-29,,0.4429261
1981-08-30,,0.55226505
1981-08-31,,0.6076091
1981-09-01,,0.5834376
1981-09-02,,0.6357725
1981-09-03,,0.7136945
1981-09-04,,0.9073329
1981-09-05,,1.0921972
1981-09-06,,1.1423153
1981-09-07,,1.1957871
1981-09-08,,1.2477176
1981-09-09,,1.3262187
1981-09-10,,1.3752471
1981-09-11,,1.4945521
1981-09-12,,1.6054852
1981-09-13,,1.7116982
1981-09-14,,1.6235933
1981-09-15,,1.6160095
1981-09-16,,1.5988082
1981-09-17,,1.4070935
1981-09-18,,1.3449996
1981-09-19,,1.3242807
1981-09-20,,1.3843201
1981-09-21,,1.3636523
1981-09-22,,1.2923697
1981-09-23,,1.2370588
1981-09-24,,1.1879743
1981-09-25,,1.1470517
1981-09-26,,1.0973101
1981-09-27,,1.155398
1981-09-28,,1.2236924
1981-09-29,,1.1955897
1981-09-30,,1.1524919
1981-10-01,,1.14955
1981-10-02,,1.2125884
1981-10-03,,1.2857666
1981-10-04,,1.0970654
1981-10-05,,1.0562739
1981-10-06,,1.0977873
1981-10-07,,1.2560385
1981-10-08,,1.3812965
1981-10-09,,1.4161677
1981-10-10,,1.3463838
1981-10-11,,1.3579551
1981-10-12,,1.318834
1981-10-13,,1.2709529
1981-10-14,,1.2289969
1981-10-15,,1.2116706
1981-10-16,,1.369663
1981-10-17,,1.3647666
1981-10-18,,1.4673883
1981-10-19,,1.6572611
1981-10-20,,1.6707494
1981-10-21,,1.5791612
1981-10-22,,1.5229678
1981-10-23,,1.4781046
1981-10-24,,1.417401
1981-10-25,,1.3916678
1981-10-26,,1.3871678
1981-10-27,,1.362284
1981-10-28,,1.3281046
1981-10-29,,1.2904791
1981-10-30,,1.24587
1981-10-31,,1.2081251
1981-11-01,,1.1772068
1981-11-02,,1.1464576
1981-11-03,,1.0480049
1981-11-04,,1.0186907
1981-11-05,,0.95368844
1981-11-06,,0.98756063
1981-11-07,,0.9344639
1981-11-08,,0.8513723
1981-11-09,,0.8858723
1981-11-10,,0.8689979
1981-11-11,,0.8454095
1981-11-12,,0.7785302
1981-11-13,,0.81188196
1981-11-14,,0.78188914
1981-11-15,,0.76142025
1981-11-16,,0.69509304
1981-11-17,,0.72817034
1981-11-18,,0.67411005
1981-11-19,,0.67131245
1981-11-20,,0.6999503
1981-11-21,,0.75886387
1981-11-22,,0.75703114
1981-11-23,,0.7558376
1981-11-24,,0.7675497
1981-11-25,,0.7332769
1981-11-26,,0.73392373
1981-11-27,,0.77662605
1981-11-28,,0.7900658
1981-11-29,,0.7723239
1981-11-30,,0.7756383
1981-12-01,,0.804067
1981-12-02,,0.85797536
1981-12-03,,0.86810386
1981-12-04,,0.87075675
1981-12-05,,0.86270833
1981-12-06,,0.8481407
1981-12-07,,0.82036555
1981-12-08,,0.80965114
1981-12-09,,0.79713327
1981-12-10,,0.79100984
1981-12-11,,0.77573234
1981-12-12,,0.7705667
1981-12-13,,0.7539035
1981-12-14,,0.74568075
1981-12-15,,0.7542589
1981-12-16,,0.74220127
1981-12-17,,0.73070073
1981-12-18,,0.72046643
1981-12-19,,0.70950305
1981-12-20,,0.6947267
1981-12-21,,0.6812052
1981-12-22,,0.67237335
1981-12-23,,0.66874963
1981-12-24,,0.67695105
1981-12-25,,0.6677371
1981-12-26,,0.6589398
1981-12-27,,0.6514162
1981-12-28,,0.6473932
1981-12-29,,0.66175365
1981-12-30,,0.6498192
1981-12-31,,0.66121155
