,Observed,Predicted
1981-11-05,,2.57842
1981-11-06,,2.5676465
1981-11-07,,2.5801463
1981-11-08,,2.528696
1981-11-09,,2.4603295
1981-11-10,,2.346685
1981-11-11,,2.2764194
1981-11-12,,2.1754668
1981-11-13,,2.1441894
1981-11-14,,2.1071978
1981-11-15,,2.0810072
1981-11-16,,2.054695
1981-11-17,,2.0885494
1981-11-18,,2.1757903
1981-11-19,,2.1834908
1981-11-20,,2.3378453
1981-11-21,,2.6900804
1981-11-22,,2.633913
1981-11-23,,2.4823158
1981-11-24,,2.36245
1981-11-25,,2.2641532
1981-11-26,,2.1854022
1981-11-27,,2.4146523
1981-11-28,,2.6206105
1981-11-29,,2.4862714
1981-11-30,,2.3656638
1981-12-01,,2.2555676
1981-12-02,,2.3963559
1981-12-03,,2.5782042
1981-12-04,,2.635189
1981-12-05,,2.5606854
1981-12-06,,2.3862617
1981-12-07,,2.2249756
1981-12-08,,2.1910632
1981-12-09,,2.0679984
1981-12-10,,2.002966
1981-12-11,,1.9772196
1981-12-12,,1.9800091
1981-12-13,,1.9282817
1981-12-14,,1.9240081
1981-12-15,,1.9527261
1981-12-16,,1.9270045
1981-12-17,,1.851729
1981-12-18,,1.7759585
1981-12-19,,1.7165059
1981-12-20,,1.7001928
1981-12-21,,1.6722187
1981-12-22,,1.6775385
1981-12-23,,1.6932374
1981-12-24,,1.6933854
1981-12-25,,1.6642846
1981-12-26,,1.6286123
1981-12-27,,1.5934297
1981-12-28,,1.6016543
1981-12-29,,1.571798
1981-12-30,,1.5564785
1981-12-31,,1.5400023
