,Observed,Predicted
1981-01-01,,0.8392474
1981-01-02,,0.80611277
1981-01-03,,0.7829252
1981-01-04,,0.7646192
1981-01-05,,0.75562084
1981-01-06,,0.77324873
1981-01-07,,0.7453125
1981-01-08,,0.73192936
1981-01-09,,0.7315647
1981-01-10,,0.72405654
1981-01-11,,0.69901276
1981-01-12,,0.698357
1981-01-13,,0.70478684
1981-01-14,,0.6832677
1981-01-15,,0.6784774
1981-01-16,,0.6796551
1981-01-17,,0.6788725
1981-01-18,,0.66205907
1981-01-19,,0.64868444
1981-01-20,,0.63536155
1981-01-21,,0.6592573
1981-01-22,,0.6593871
1981-01-23,,0.64949787
1981-01-24,,0.6394024
1981-01-25,,0.63956887
1981-01-26,,0.64197475
1981-01-27,,0.63768655
1981-01-28,,0.63634914
1981-01-29,,0.6314823
1981-01-30,,0.61430407
1981-01-31,,0.60656226
1981-02-01,,0.60990226
1981-02-02,,0.5995223
1981-02-03,,0.58587
1981-02-04,,0.5754018
1981-02-05,,0.5690054
1981-02-06,,0.57144195
1981-02-07,,0.57308096
1981-02-08,,0.5651215
1981-02-09,,0.56462395
1981-02-10,,0.574476
1981-02-11,,0.60764474
1981-02-12,,0.6291253
1981-02-13,,0.6442632
1981-02-14,,0.6379893
1981-02-15,,0.6372786
1981-02-16,,0.6571477
1981-02-17,,0.71744215
1981-02-18,,0.80036706
1981-02-19,,0.91374195
1981-02-20,,1.0633054
1981-02-21,,1.1615207
1981-02-22,,1.2726421
1981-02-23,,1.5379062
1981-02-24,,2.021316
1981-02-25,,2.2581427
1981-02-26,,2.2198434
1981-02-27,,2.1445377
1981-02-28,,2.074825
1981-03-01,,2.0304918
1981-03-02,,1.9797676
1981-03-03,,1.8718152
1981-03-04,,1.7574714
1981-03-05,,1.6926463
1981-03-06,,1.600465
1981-03-07,,1.510164
1981-03-08,,1.4829677
1981-03-09,,1.4298482
1981-03-10,,1.373514
1981-03-11,,1.3257122
1981-03-12,,1.2853283
1981-03-13,,1.2347867
1981-03-14,,1.1819035
1981-03-15,,1.1470472
1981-03-16,,1.1245619
1981-03-17,,1.0404581
1981-03-18,,1.0085535
1981-03-19,,0.9720293
1981-03-20,,0.9637789
1981-03-21,,0.9594224
1981-03-22,,0.96343267
1981-03-23,,0.9415678
1981-03-24,,0.92591316
1981-03-25,,0.9342589
1981-03-26,,0.9296447
1981-03-27,,0.92770565
1981-03-28,,0.94121104
1981-03-29,,0.9829772
1981-03-30,,1.1575097
1981-03-31,,1.5226185
1981-04-01,,1.7299682
1981-04-02,,2.0024426
1981-04-03,,2.159057
1981-04-04,,2.2875013
1981-04-05,,2.4742012
1981-04-06,,2.493887
1981-04-07,,2.402778
1981-04-08,,2.297789
1981-04-09,,2.542073
1981-04-10,,2.843428
1981-04-11,,2.9343345
1981-04-12,,2.949326
1981-04-13,,2.6932244
1981-04-14,,2.6357186
1981-04-15,,2.537983
1981-04-16,,2.4034462
1981-04-17,,2.243634
1981-04-18,,2.1581817
1981-04-19,,2.0966454
1981-04-20,,2.0386367
1981-04-21,,1.9137348
1981-04-22,,1.7868396
1981-04-23,,1.70047
1981-04-24,,1.6940931
1981-04-25,,1.6984502
1981-04-26,,1.6713527
1981-04-27,,1.6229157
1981-04-28,,1.5466856
1981-04-29,,1.5385629
1981-04-30,,1.5722785
1981-05-01,,1.5551149
1981-05-02,,1.5034059
1981-05-03,,1.4197925
1981-05-04,,1.3438251
1981-05-05,,1.2988491
1981-05-06,,1.2663162
1981-05-07,,1.2159224
1981-05-08,,1.1688988
1981-05-09,,1.1230694
1981-05-10,,1.1328266
1981-05-11,,1.4302148
1981-05-12,,2.0115962
1981-05-13,,2.4507751
1981-05-14,,2.598886
1981-05-15,,2.6356428
1981-05-16,,2.7079792
1981-05-17,,2.6862805
1981-05-18,,2.5119011
1981-05-19,,2.327246
1981-05-20,,2.17011
1981-05-21,,2.042867
1981-05-22,,1.9048722
1981-05-23,,1.7686265
1981-05-24,,1.6665759
1981-05-25,,1.635439
1981-05-26,,1.6927781
1981-05-27,,1.6792765
1981-05-28,,1.6490337
1981-05-29,,1.6058656
1981-05-30,,1.5925869
1981-05-31,,1.5771413
1981-06-01,,1.5016872
1981-06-02,,1.4180548
1981-06-03,,1.3606919
1981-06-04,,1.3766507
1981-06-05,,1.4335223
1981-06-06,,1.4893366
1981-06-07,,1.5952879
1981-06-08,,1.5796725
1981-06-09,,1.5894871
1981-06-10,,1.5170858
1981-06-11,,1.4832128
1981-06-12,,1.4548922
1981-06-13,,1.4277023
1981-06-14,,1.363642
1981-06-15,,1.3723922
1981-06-16,,1.4503045
1981-06-17,,1.5200703
1981-06-18,,1.4545199
1981-06-19,,1.3943564
1981-06-20,,1.3159598
1981-06-21,,1.2565475
1981-06-22,,1.3830032
1981-06-23,,1.521803
1981-06-24,,1.5973902
1981-06-25,,1.7101313
1981-06-26,,1.6219746
1981-06-27,,1.6524873
1981-06-28,,1.5287392
1981-06-29,,1.429555
1981-06-30,,1.3846937
1981-07-01,,1.3070513
1981-07-02,,1.28716
1981-07-03,,1.2267584
1981-07-04,,1.2099642
1981-07-05,,1.2082022
1981-07-06,,1.154908
1981-07-07,,1.1006253
1981-07-08,,1.0349928
1981-07-09,,0.96583426
1981-07-10,,0.91921544
1981-07-11,,0.85519713
1981-07-12,,0.7955435
1981-07-13,,0.7455499
1981-07-14,,0.77616423
1981-07-15,,0.70426923
1981-07-16,,0.67938983
1981-07-17,,0.6206312
1981-07-18,,0.6013924
1981-07-19,,0.58419067
1981-07-20,,0.53876567
1981-07-21,,0.5381302
1981-07-22,,0.529539
1981-07-23,,0.5121547
1981-07-24,,0.4949013
1981-07-25,,0.47657323
1981-07-26,,0.4955876
1981-07-27,,0.5286164
1981-07-28,,0.5258604
1981-07-29,,0.5107484
1981-07-30,,0.4870627
1981-07-31,,0.4702805
1981-08-01,,0.44235435
1981-08-02,,0.42329472
1981-08-03,,0.42212564
1981-08-04,,0.45550588
1981-08-05,,0.49944597
1981-08-06,,0.51142585
1981-08-07,,0.5098921
1981-08-08,,0.5784303
1981-08-09,,0.67242
1981-08-10,,0.72965
1981-08-11,,0.72860104
1981-08-12,,0.7274028
1981-08-13,,0.68726623
1981-08-14,,0.6505533
1981-08-15,,0.62811756
1981-08-16,,0.64222443
1981-08-17,,0.6162081
1981-08-18,,0.57602113
1981-08-19,,0.5373978
1981-08-20,,0.5075734
1981-08-21,,0.48499015
1981-08-22,,0.4676473
1981-08-23,,0.45916772
1981-08-24,,0.45933753
1981-08-25,,0.4691204
1981-08-26,,0.42520615
1981-08-27,,0.41836232
1981-08-28,,0.40394753
1981-08-29,,0.41775337
1981-08-30,,0.6210847
1981-08-31,,0.72177213
1981-09-01,,0.78496844
1981-09-02,,0.93051946
1981-09-03,,1.0719354
1981-09-04,,1.2610612
1981-09-05,,1.6613928
1981-09-06,,1.7623376
1981-09-07,,1.8513154
1981-09-08,,1.9978462
1981-09-09,,2.1206784
1981-09-10,,2.2314029
1981-09-11,,2.4555123
1981-09-12,,2.607632
1981-09-13,,2.8006878
1981-09-14,,2.8283288
1981-09-15,,2.7191699
1981-09-16,,2.4847856
1981-09-17,,2.3387928
1981-09-18,,2.1247325
1981-09-19,,1.9509213
1981-09-20,,1.931621
1981-09-21,,1.8621789
1981-09-22,,1.7751719
1981-09-23,,1.681012
1981-09-24,,1.5540818
1981-09-25,,1.4613352
1981-09-26,,1.3811665
1981-09-27,,1.5185047
1981-09-28,,1.5743835
1981-09-29,,1.585219
1981-09-30,,1.5504196
1981-10-01,,1.5700727
1981-10-02,,1.7798266
1981-10-03,,1.8332913
1981-10-04,,1.8333205
1981-10-05,,1.7874051
1981-10-06,,1.847239
1981-10-07,,2.136218
1981-10-08,,2.393262
1981-10-09,,2.4525075
1981-10-10,,2.3521364
1981-10-11,,2.2596395
1981-10-12,,2.1252425
1981-10-13,,2.0212288
1981-10-14,,1.9143775
1981-10-15,,1.8349408
1981-10-16,,1.857828
1981-10-17,,1.7780824
1981-10-18,,1.9490813
1981-10-19,,2.3281603
1981-10-20,,2.4268777
1981-10-21,,2.4563303
1981-10-22,,2.3840616
1981-10-23,,2.2611516
1981-10-24,,2.1242373
1981-10-25,,2.0807528
1981-10-26,,1.9426355
1981-10-27,,1.8905202
1981-10-28,,1.8227539
1981-10-29,,1.7577511
1981-10-30,,1.6322458
1981-10-31,,1.5828646
1981-11-01,,1.5041715
1981-11-02,,1.4463569
1981-11-03,,1.4097012
1981-11-04,,1.3372482
1981-11-05,,1.2717745
1981-11-06,,1.220126
1981-11-07,,1.2035275
1981-11-08,,1.1505601
1981-11-09,,1.119892
1981-11-10,,1.096951
1981-11-11,,1.0642257
1981-11-12,,1.0308812
1981-11-13,,1.0028218
1981-11-14,,0.9793452
1981-11-15,,0.95274603
1981-11-16,,0.9224837
1981-11-17,,0.9187203
1981-11-18,,0.9333887
1981-11-19,,0.91798127
1981-11-20,,0.9756024
1981-11-21,,1.0587945
1981-11-22,,1.0499784
1981-11-23,,1.0346812
1981-11-24,,1.0068425
1981-11-25,,0.9834309
1981-11-26,,0.96996444
1981-11-27,,1.0476456
1981-11-28,,1.0935951
1981-11-29,,1.0664659
1981-11-30,,1.0496126
1981-12-01,,1.0320452
1981-12-02,,1.062331
1981-12-03,,1.1131662
1981-12-04,,1.1399236
1981-12-05,,1.1473179
1981-12-06,,1.0982864
1981-12-07,,1.0404826
1981-12-08,,1.0142994
1981-12-09,,0.9846515
1981-12-10,,0.9571639
1981-12-11,,0.9435756
1981-12-12,,0.9231323
1981-12-13,,0.9026982
1981-12-14,,0.8992469
1981-12-15,,0.8916799
1981-12-16,,0.8692314
1981-12-17,,0.8428307
1981-12-18,,0.8200068
1981-12-19,,0.7962348
1981-12-20,,0.7799063
1981-12-21,,0.7710442
1981-12-22,,0.7614767
1981-12-23,,0.75153345
1981-12-24,,0.7513645
1981-12-25,,0.7473228
1981-12-26,,0.7353337
1981-12-27,,0.7264393
1981-12-28,,0.71609896
1981-12-29,,0.70579606
1981-12-30,,0.70470214
1981-12-31,,0.7040689
