,Observed,Predicted
1981-10-16,,7.6358
1981-10-17,,7.1923594
1981-10-18,,7.8872223
1981-10-19,,11.641156
1981-10-20,,12.471478
1981-10-21,,12.3866205
1981-10-22,,11.548851
1981-10-23,,10.580837
1981-10-24,,9.833006
1981-10-25,,8.765141
1981-10-26,,7.99322
1981-10-27,,7.386949
1981-10-28,,6.736129
1981-10-29,,6.152488
1981-10-30,,5.5388274
1981-10-31,,5.110394
1981-11-01,,4.680912
1981-11-02,,4.2462993
1981-11-03,,3.9797778
1981-11-04,,3.7038856
1981-11-05,,3.4682844
1981-11-06,,3.2538671
1981-11-07,,3.182097
1981-11-08,,3.033315
1981-11-09,,2.8727038
1981-11-10,,2.725448
1981-11-11,,2.6120617
1981-11-12,,2.5124419
1981-11-13,,2.3555381
1981-11-14,,2.2847788
1981-11-15,,2.214372
1981-11-16,,2.1593835
1981-11-17,,2.263868
1981-11-18,,2.444917
1981-11-19,,2.5521953
1981-11-20,,2.796091
1981-11-21,,3.0579312
1981-11-22,,3.008989
1981-11-23,,2.886567
1981-11-24,,2.766955
1981-11-25,,2.6699133
1981-11-26,,2.5862153
1981-11-27,,2.8012278
1981-11-28,,3.0210338
1981-11-29,,2.9788613
1981-11-30,,2.8439808
1981-12-01,,2.7517607
1981-12-02,,2.7935276
1981-12-03,,3.0386255
1981-12-04,,3.1557674
1981-12-05,,3.1234066
1981-12-06,,2.9322617
1981-12-07,,2.7447765
1981-12-08,,2.6620088
1981-12-09,,2.4918957
1981-12-10,,2.448145
1981-12-11,,2.3789644
1981-12-12,,2.3114905
1981-12-13,,2.202425
1981-12-14,,2.1934636
1981-12-15,,2.1301112
1981-12-16,,2.0394607
1981-12-17,,1.9690224
1981-12-18,,1.9119326
1981-12-19,,1.8220513
1981-12-20,,1.7669618
1981-12-21,,1.7152578
1981-12-22,,1.6704711
1981-12-23,,1.646687
1981-12-24,,1.6675268
1981-12-25,,1.6187667
1981-12-26,,1.611749
1981-12-27,,1.6202382
1981-12-28,,1.5649269
1981-12-29,,1.5410702
1981-12-30,,1.5398867
1981-12-31,,1.5423226
