,Observed,Predicted
1981-11-11,51.700005,47.292343
1981-11-12,49.7,45.616665
1981-11-13,48.300003,44.8001
1981-11-14,47.4,43.80429
1981-11-15,46.2,42.408546
1981-11-16,45.2,41.179897
1981-11-17,44.6,40.664204
1981-11-18,44.500004,40.751656
1981-11-19,44.2,40.867947
1981-11-20,44.8,41.815987
1981-11-21,46.4,43.69357
1981-11-22,46.6,44.243774
1981-11-23,46.6,44.920677
1981-11-24,46.300003,44.513756
1981-11-25,45.3,43.754124
1981-11-26,44.3,43.53576
1981-11-27,45.2,44.65756
1981-11-28,44.9,44.08721
1981-11-29,44.3,43.52407
1981-11-30,43.5,44.11846
1981-12-01,42.8,44.192787
1981-12-02,42.500004,43.81421
1981-12-03,42.3,44.64225
1981-12-04,42.2,44.707546
1981-12-05,42.000004,45.14947
1981-12-06,42.1,45.11667
1981-12-07,41.7,44.24941
1981-12-08,41.6,43.11409
1981-12-09,41.300003,42.08905
1981-12-10,40.0,41.23397
1981-12-11,39.8,41.524803
1981-12-12,41.300003,41.711407
1981-12-13,40.700005,40.84518
1981-12-14,40.3,39.878807
1981-12-15,39.8,39.443195
1981-12-16,39.1,38.307316
1981-12-17,36.5,37.74885
1981-12-18,37.5,37.32513
1981-12-19,36.1,36.313354
1981-12-20,35.3,35.67244
1981-12-21,34.4,35.479733
1981-12-22,34.7,35.03368
1981-12-23,35.5,34.43254
1981-12-24,35.200005,33.575943
1981-12-25,34.7,33.23648
1981-12-26,34.0,32.782215
1981-12-27,33.6,32.233128
1981-12-28,33.7,32.657253
1981-12-29,33.8,32.100945
1981-12-30,33.300003,31.721823
1981-12-31,32.9,31.973793
