,Observed,Predicted
1981-05-03,,10.923428
1981-05-04,,9.851441
1981-05-05,,8.767679
1981-05-06,,8.443964
1981-05-07,,7.925634
1981-05-08,,7.3539815
1981-05-09,,6.8710394
1981-05-10,,6.9221854
1981-05-11,,9.974379
1981-05-12,,18.651339
1981-05-13,,25.486193
1981-05-14,,29.189857
1981-05-15,,28.683064
1981-05-16,,27.397194
1981-05-17,,24.716675
1981-05-18,,21.455114
1981-05-19,,17.975328
1981-05-20,,15.026543
1981-05-21,,12.720983
1981-05-22,,10.880702
1981-05-23,,9.256617
1981-05-24,,7.990164
1981-05-25,,7.7992253
1981-05-26,,9.014031
1981-05-27,,8.859084
1981-05-28,,8.339308
1981-05-29,,7.988848
1981-05-30,,7.7578735
1981-05-31,,7.4911704
1981-06-01,,6.7753577
1981-06-02,,6.0990224
1981-06-03,,5.5688496
1981-06-04,,5.970356
1981-06-05,,6.696011
1981-06-06,,8.072464
1981-06-07,,10.843687
1981-06-08,,10.334935
1981-06-09,,10.224114
1981-06-10,,9.58554
1981-06-11,,8.920104
1981-06-12,,8.119314
1981-06-13,,7.7327595
1981-06-14,,6.938654
1981-06-15,,7.1036773
1981-06-16,,8.241031
1981-06-17,,8.932791
1981-06-18,,8.32693
1981-06-19,,7.5129614
1981-06-20,,6.625223
1981-06-21,,6.159472
1981-06-22,,8.211945
1981-06-23,,11.373108
1981-06-24,,11.775195
1981-06-25,,12.958597
1981-06-26,,12.682166
1981-06-27,,11.811387
1981-06-28,,10.317635
1981-06-29,,8.978457
1981-06-30,,8.519176
1981-07-01,,7.4466424
1981-07-02,,7.096909
1981-07-03,,6.437915
1981-07-04,,6.7655697
1981-07-05,,7.7219334
1981-07-06,,7.268624
1981-07-07,,6.6013985
1981-07-08,,5.7811537
1981-07-09,,4.9011292
1981-07-10,,4.462446
1981-07-11,,3.9258645
1981-07-12,,3.5190618
1981-07-13,,3.1454203
1981-07-14,,2.9679503
1981-07-15,,2.6496344
1981-07-16,,2.4188752
1981-07-17,,2.2036052
1981-07-18,,1.9883335
1981-07-19,,1.9204811
1981-07-20,,1.8258042
1981-07-21,,2.0097883
1981-07-22,,2.0369956
1981-07-23,,1.9100798
1981-07-24,,1.7888994
1981-07-25,,1.7190365
1981-07-26,,1.8270097
1981-07-27,,2.063217
1981-07-28,,1.8217099
1981-07-29,,1.922851
1981-07-30,,1.8185433
1981-07-31,,1.6873457
1981-08-01,,1.4734452
1981-08-02,,1.3976723
1981-08-03,,1.3029382
1981-08-04,,1.5755572
1981-08-05,,2.628215
1981-08-06,,3.0559003
1981-08-07,,3.0071068
1981-08-08,,4.6457386
1981-08-09,,6.574963
1981-08-10,,7.8290644
1981-08-11,,8.515103
1981-08-12,,8.116575
1981-08-13,,7.653721
1981-08-14,,6.3357496
1981-08-15,,5.4830647
1981-08-16,,5.520308
1981-08-17,,5.0171294
1981-08-18,,4.3819566
1981-08-19,,3.811123
1981-08-20,,3.4047456
1981-08-21,,2.9801345
1981-08-22,,2.6902084
1981-08-23,,2.5137763
1981-08-24,,2.4101174
1981-08-25,,2.3198159
1981-08-26,,2.1880975
1981-08-27,,2.104593
1981-08-28,,1.9694536
1981-08-29,,2.0759106
1981-08-30,,3.6130548
1981-08-31,,5.2723565
1981-09-01,,6.171497
1981-09-02,,8.171889
1981-09-03,,11.1774235
1981-09-04,,14.262399
1981-09-05,,18.352058
1981-09-06,,18.962214
1981-09-07,,19.285202
1981-09-08,,20.17342
1981-09-09,,20.483183
1981-09-10,,22.486216
1981-09-11,,25.270279
1981-09-12,,25.8032
1981-09-13,,24.731718
1981-09-14,,22.327293
1981-09-15,,19.4647
1981-09-16,,16.792568
1981-09-17,,14.012603
1981-09-18,,12.105401
1981-09-19,,10.923772
1981-09-20,,11.130733
1981-09-21,,10.134599
1981-09-22,,9.485074
1981-09-23,,8.941496
1981-09-24,,8.10346
1981-09-25,,7.3292975
1981-09-26,,6.836285
1981-09-27,,7.2646265
1981-09-28,,8.426866
1981-09-29,,8.74065
1981-09-30,,8.434325
1981-10-01,,8.410957
1981-10-02,,9.129548
1981-10-03,,10.389441
1981-10-04,,10.958661
1981-10-05,,11.341143
1981-10-06,,12.326638
1981-10-07,,16.775375
1981-10-08,,23.013088
1981-10-09,,25.694664
1981-10-10,,25.07165
1981-10-11,,22.73671
1981-10-12,,19.891434
1981-10-13,,17.387915
1981-10-14,,15.33644
1981-10-15,,13.6901865
1981-10-16,,13.333054
1981-10-17,,12.597271
1981-10-18,,13.527923
1981-10-19,,19.942621
1981-10-20,,22.708092
1981-10-21,,23.085
1981-10-22,,21.523712
1981-10-23,,19.448767
1981-10-24,,17.727314
1981-10-25,,15.507996
1981-10-26,,13.953954
1981-10-27,,12.634139
1981-10-28,,11.325252
1981-10-29,,10.280948
1981-10-30,,9.321771
1981-10-31,,8.608577
1981-11-01,,7.8828764
1981-11-02,,7.1754217
1981-11-03,,6.6151304
1981-11-04,,6.16981
1981-11-05,,5.8164897
1981-11-06,,5.518015
1981-11-07,,5.3320465
1981-11-08,,5.1579156
1981-11-09,,4.9296
1981-11-10,,4.656405
1981-11-11,,4.4590764
1981-11-12,,4.2311993
1981-11-13,,4.1380205
1981-11-14,,4.040939
1981-11-15,,3.9179308
1981-11-16,,3.8211823
1981-11-17,,4.0839276
1981-11-18,,4.5448127
1981-11-19,,4.8600683
1981-11-20,,5.334493
1981-11-21,,6.1156073
1981-11-22,,6.116805
1981-11-23,,5.795333
1981-11-24,,5.394669
1981-11-25,,5.122723
1981-11-26,,4.925428
1981-11-27,,5.38677
1981-11-28,,5.79749
1981-11-29,,5.6201835
1981-11-30,,5.3486576
1981-12-01,,5.1273837
1981-12-02,,5.3761554
1981-12-03,,5.862409
1981-12-04,,6.16734
1981-12-05,,6.190011
1981-12-06,,5.867563
1981-12-07,,5.4648275
1981-12-08,,5.1986065
1981-12-09,,4.8327737
1981-12-10,,4.6181946
1981-12-11,,4.5112076
1981-12-12,,4.377569
1981-12-13,,4.19294
1981-12-14,,4.120258
1981-12-15,,4.0176926
1981-12-16,,3.8565812
1981-12-17,,3.7318616
1981-12-18,,3.57055
1981-12-19,,3.3801196
1981-12-20,,3.2629158
1981-12-21,,3.1473758
1981-12-22,,3.0987551
1981-12-23,,3.0759864
1981-12-24,,3.1425889
1981-12-25,,3.0412116
1981-12-26,,2.9751368
1981-12-27,,2.9876955
1981-12-28,,2.899241
1981-12-29,,2.8704705
1981-12-30,,2.8624182
1981-12-31,,2.8665597
