,Observed,Predicted
1981-07-13,,0.86638176
1981-07-14,,0.86615026
1981-07-15,,0.8384055
1981-07-16,,0.8128161
1981-07-17,,0.8072558
1981-07-18,,0.78037465
1981-07-19,,0.77857
1981-07-20,,0.75247884
1981-07-21,,0.7558418
1981-07-22,,0.7521638
1981-07-23,,0.74639314
1981-07-24,,0.7167723
1981-07-25,,0.700217
1981-07-26,,0.7191057
1981-07-27,,0.7321656
1981-07-28,,0.73731536
1981-07-29,,0.720645
1981-07-30,,0.7213423
1981-07-31,,0.71381813
1981-08-01,,0.6936226
1981-08-02,,0.67615306
1981-08-03,,0.67321336
1981-08-04,,0.6850219
1981-08-05,,0.8242041
1981-08-06,,0.86111814
1981-08-07,,0.8390043
1981-08-08,,0.9317973
1981-08-09,,1.02725
1981-08-10,,1.0627433
1981-08-11,,1.0642347
1981-08-12,,1.0602974
1981-08-13,,1.0168267
1981-08-14,,1.0373067
1981-08-15,,1.036705
1981-08-16,,1.0296097
1981-08-17,,0.9925598
1981-08-18,,0.9499938
1981-08-19,,0.9058953
1981-08-20,,0.8794777
1981-08-21,,0.8763508
1981-08-22,,0.8558647
1981-08-23,,0.8259964
1981-08-24,,0.83890843
1981-08-25,,0.8325667
1981-08-26,,0.80511194
1981-08-27,,0.79853445
1981-08-28,,0.76868355
1981-08-29,,0.8229209
1981-08-30,,1.1436595
1981-08-31,,1.4742459
1981-09-01,,1.490534
1981-09-02,,1.6182698
1981-09-03,,1.7690583
1981-09-04,,1.873322
1981-09-05,,2.3006496
1981-09-06,,2.3154414
1981-09-07,,2.3064592
1981-09-08,,2.5414686
1981-09-09,,2.5597477
1981-09-10,,2.6905818
1981-09-11,,3.3165097
1981-09-12,,3.3384745
1981-09-13,,3.6153882
1981-09-14,,3.398649
1981-09-15,,3.2298784
1981-09-16,,3.07333
1981-09-17,,2.9583294
1981-09-18,,2.8390095
1981-09-19,,2.740231
1981-09-20,,2.7044523
1981-09-21,,2.6634023
1981-09-22,,2.549303
1981-09-23,,2.4489498
1981-09-24,,2.3443923
1981-09-25,,2.232813
1981-09-26,,2.1658802
1981-09-27,,2.3028963
1981-09-28,,2.510545
1981-09-29,,2.4359055
1981-09-30,,2.3214536
1981-10-01,,2.3548346
1981-10-02,,2.496292
1981-10-03,,2.6913004
1981-10-04,,2.6054957
1981-10-05,,2.5124228
1981-10-06,,2.5224295
1981-10-07,,2.8893142
1981-10-08,,3.1463308
1981-10-09,,3.0876133
1981-10-10,,3.0247362
1981-10-11,,2.9668272
1981-10-12,,2.8253686
1981-10-13,,2.7199874
1981-10-14,,2.6101956
1981-10-15,,2.523819
1981-10-16,,2.4663417
1981-10-17,,2.4466772
1981-10-18,,2.6702025
1981-10-19,,3.2949378
1981-10-20,,3.2571604
1981-10-21,,3.1765764
1981-10-22,,2.9902105
1981-10-23,,2.8576648
1981-10-24,,2.7121367
1981-10-25,,2.6933
1981-10-26,,2.5935948
1981-10-27,,2.535209
1981-10-28,,2.4452841
1981-10-29,,2.3691232
1981-10-30,,2.291361
1981-10-31,,2.2266703
1981-11-01,,2.1795835
1981-11-02,,2.0858083
1981-11-03,,1.9843326
1981-11-04,,1.9125637
1981-11-05,,1.8618087
1981-11-06,,1.8177242
1981-11-07,,1.7903934
1981-11-08,,1.7066282
1981-11-09,,1.6787672
1981-11-10,,1.6747209
1981-11-11,,1.62204
1981-11-12,,1.5777509
1981-11-13,,1.5632324
1981-11-14,,1.5192127
1981-11-15,,1.4845675
1981-11-16,,1.4452149
1981-11-17,,1.4492433
1981-11-18,,1.4478741
1981-11-19,,1.4523911
1981-11-20,,1.518963
1981-11-21,,1.640721
1981-11-22,,1.6113442
1981-11-23,,1.5604155
1981-11-24,,1.5707377
1981-11-25,,1.512297
1981-11-26,,1.4974401
1981-11-27,,1.534513
1981-11-28,,1.6538478
1981-11-29,,1.6255381
1981-11-30,,1.5915312
1981-12-01,,1.5339117
1981-12-02,,1.5621748
1981-12-03,,1.5825654
1981-12-04,,1.5869881
1981-12-05,,1.5773246
1981-12-06,,1.5445404
1981-12-07,,1.5025932
1981-12-08,,1.4886254
1981-12-09,,1.4563543
1981-12-10,,1.4428778
1981-12-11,,1.422632
1981-12-12,,1.3950944
1981-12-13,,1.3736241
1981-12-14,,1.3708555
1981-12-15,,1.3673754
1981-12-16,,1.3404616
1981-12-17,,1.3132625
1981-12-18,,1.2835162
1981-12-19,,1.2545643
1981-12-20,,1.2319528
1981-12-21,,1.2191602
1981-12-22,,1.2035025
1981-12-23,,1.182637
1981-12-24,,1.1877575
1981-12-25,,1.1901191
1981-12-26,,1.1737939
1981-12-27,,1.1596218
1981-12-28,,1.1523311
1981-12-29,,1.1430926
1981-12-30,,1.1413443
1981-12-31,,1.14401
