,Observed,Predicted
1981-04-12,,3.2992926
1981-04-13,,2.8500202
1981-04-14,,2.6003861
1981-04-15,,2.480841
1981-04-16,,2.2969599
1981-04-17,,2.101228
1981-04-18,,1.9461535
1981-04-19,,1.8847781
1981-04-20,,1.7899092
1981-04-21,,1.6828789
1981-04-22,,1.5555536
1981-04-23,,1.4714117
1981-04-24,,1.4952885
1981-04-25,,1.5193405
1981-04-26,,1.4819075
1981-04-27,,1.4173822
1981-04-28,,1.3434263
1981-04-29,,1.3700666
1981-04-30,,1.5052849
1981-05-01,,1.5011282
1981-05-02,,1.4063236
1981-05-03,,1.2998486
1981-05-04,,1.1972984
1981-05-05,,1.1199739
1981-05-06,,1.0948207
1981-05-07,,1.0725502
1981-05-08,,1.0007987
1981-05-09,,0.9409575
1981-05-10,,0.9276763
1981-05-11,,1.3489424
1981-05-12,,2.9253635
1981-05-13,,3.9306006
1981-05-14,,4.0187755
1981-05-15,,3.5815997
1981-05-16,,3.1503782
1981-05-17,,2.8329833
1981-05-18,,2.4944477
1981-05-19,,2.1299314
1981-05-20,,1.8180243
1981-05-21,,1.5953815
1981-05-22,,1.4155165
1981-05-23,,1.2696532
1981-05-24,,1.1518594
1981-05-25,,1.117274
1981-05-26,,1.1810975
1981-05-27,,1.18598
1981-05-28,,1.1248825
1981-05-29,,1.06134
1981-05-30,,1.0362312
1981-05-31,,1.0392265
1981-06-01,,0.9549128
1981-06-02,,0.8708186
1981-06-03,,0.82065475
1981-06-04,,0.8301798
1981-06-05,,0.8504605
1981-06-06,,0.87046844
1981-06-07,,0.91365147
1981-06-08,,0.8658916
1981-06-09,,0.87465286
1981-06-10,,0.8248666
1981-06-11,,0.77422136
1981-06-12,,0.7368655
1981-06-13,,0.7181572
1981-06-14,,0.693369
1981-06-15,,0.73125094
1981-06-16,,0.89374906
1981-06-17,,1.1439193
1981-06-18,,1.1626873
1981-06-19,,1.0181913
1981-06-20,,0.88563836
1981-06-21,,0.7880734
1981-06-22,,0.8487875
1981-06-23,,1.0492921
1981-06-24,,1.0531051
1981-06-25,,1.0407896
1981-06-26,,0.98725945
1981-06-27,,0.9154309
1981-06-28,,0.84008306
1981-06-29,,0.7563848
1981-06-30,,0.7401876
1981-07-01,,0.71168137
1981-07-02,,0.6722729
1981-07-03,,0.65146524
1981-07-04,,0.6509427
1981-07-05,,0.67455375
1981-07-06,,0.6637926
1981-07-07,,0.62906253
1981-07-08,,0.58523643
1981-07-09,,0.5610375
1981-07-10,,0.54223317
1981-07-11,,0.50149465
1981-07-12,,0.48146573
1981-07-13,,0.47699305
1981-07-14,,0.49136716
1981-07-15,,0.47307503
1981-07-16,,0.446612
1981-07-17,,0.43377292
1981-07-18,,0.4199337
1981-07-19,,0.4089363
1981-07-20,,0.42426074
1981-07-21,,0.44966957
1981-07-22,,0.4504398
1981-07-23,,0.4302531
1981-07-24,,0.40618527
1981-07-25,,0.3815866
1981-07-26,,0.41331816
1981-07-27,,0.50683093
1981-07-28,,0.47904837
1981-07-29,,0.4981529
1981-07-30,,0.476122
1981-07-31,,0.44374672
1981-08-01,,0.41687617
1981-08-02,,0.4014246
1981-08-03,,0.3945413
1981-08-04,,0.42251953
1981-08-05,,0.50934833
1981-08-06,,0.49223742
1981-08-07,,0.45669147
1981-08-08,,0.48782745
1981-08-09,,0.55984133
1981-08-10,,0.58015704
1981-08-11,,0.5472482
1981-08-12,,0.52785194
1981-08-13,,0.5031909
1981-08-14,,0.4816505
1981-08-15,,0.47815958
1981-08-16,,0.50090724
1981-08-17,,0.47559565
1981-08-18,,0.44844857
1981-08-19,,0.41202232
1981-08-20,,0.39148048
1981-08-21,,0.38292077
1981-08-22,,0.36805695
1981-08-23,,0.36880827
1981-08-24,,0.38662115
1981-08-25,,0.39192688
1981-08-26,,0.36561438
1981-08-27,,0.35718575
1981-08-28,,0.3482997
1981-08-29,,0.3556819
1981-08-30,,0.5088842
1981-08-31,,0.61429936
1981-09-01,,0.71271807
1981-09-02,,0.90760386
1981-09-03,,1.1087441
1981-09-04,,1.2813941
1981-09-05,,1.7871547
1981-09-06,,2.021587
1981-09-07,,1.7958915
1981-09-08,,1.6151847
1981-09-09,,1.4978188
1981-09-10,,1.487549
1981-09-11,,1.7102203
1981-09-12,,1.7395533
1981-09-13,,1.8043652
1981-09-14,,1.6314238
1981-09-15,,1.4996696
1981-09-16,,1.321263
1981-09-17,,1.1893071
1981-09-18,,1.0813963
1981-09-19,,1.0294496
1981-09-20,,1.029519
1981-09-21,,1.0052319
1981-09-22,,0.9594781
1981-09-23,,0.91480047
1981-09-24,,0.8620671
1981-09-25,,0.8075997
1981-09-26,,0.7930853
1981-09-27,,0.9610136
1981-09-28,,1.0991104
1981-09-29,,1.1087496
1981-09-30,,1.0403312
1981-10-01,,1.0453874
1981-10-02,,1.2022785
1981-10-03,,1.3648369
1981-10-04,,1.4062574
1981-10-05,,1.3498992
1981-10-06,,1.3892051
1981-10-07,,1.8017997
1981-10-08,,2.2708588
1981-10-09,,2.395785
1981-10-10,,2.2255888
1981-10-11,,2.0145392
1981-10-12,,1.7945602
1981-10-13,,1.614968
1981-10-14,,1.4826181
1981-10-15,,1.3984882
1981-10-16,,1.3609774
1981-10-17,,1.3335989
1981-10-18,,1.4904459
1981-10-19,,1.8899786
1981-10-20,,2.0131893
1981-10-21,,1.9822181
1981-10-22,,1.8284817
1981-10-23,,1.7196347
1981-10-24,,1.609922
1981-10-25,,1.524813
1981-10-26,,1.468357
1981-10-27,,1.4040731
1981-10-28,,1.3357611
1981-10-29,,1.2910824
1981-10-30,,1.2373092
1981-10-31,,1.1856104
1981-11-01,,1.1462831
1981-11-02,,1.0950968
1981-11-03,,1.0463817
1981-11-04,,1.0067706
1981-11-05,,0.9822844
1981-11-06,,0.9579334
1981-11-07,,0.95926684
1981-11-08,,0.94195104
1981-11-09,,0.9226829
1981-11-10,,0.88787836
1981-11-11,,0.85932094
1981-11-12,,0.82782364
1981-11-13,,0.8180727
1981-11-14,,0.8047425
1981-11-15,,0.7856733
1981-11-16,,0.7685319
1981-11-17,,0.7771682
1981-11-18,,0.80401915
1981-11-19,,0.81330425
1981-11-20,,0.8707816
1981-11-21,,0.9736384
1981-11-22,,0.96807516
1981-11-23,,0.9295712
1981-11-24,,0.88635963
1981-11-25,,0.85428536
1981-11-26,,0.83202744
1981-11-27,,0.8984701
1981-11-28,,0.9387643
1981-11-29,,0.9184873
1981-11-30,,0.8912039
1981-12-01,,0.8767916
1981-12-02,,0.91165686
1981-12-03,,0.9760604
1981-12-04,,1.0043913
1981-12-05,,0.9902998
1981-12-06,,0.9479194
1981-12-07,,0.90422547
1981-12-08,,0.86294955
1981-12-09,,0.82260466
1981-12-10,,0.797628
1981-12-11,,0.79012585
1981-12-12,,0.77173436
1981-12-13,,0.75410604
1981-12-14,,0.754867
1981-12-15,,0.7560416
1981-12-16,,0.73973256
1981-12-17,,0.7191217
1981-12-18,,0.69278735
1981-12-19,,0.665899
1981-12-20,,0.6509724
1981-12-21,,0.6401766
1981-12-22,,0.64072007
1981-12-23,,0.63775265
1981-12-24,,0.6335634
1981-12-25,,0.62586933
1981-12-26,,0.6173695
1981-12-27,,0.6012377
1981-12-28,,0.5925945
1981-12-29,,0.58600384
1981-12-30,,0.585006
1981-12-31,,0.58059126
