,Observed,Predicted
1981-05-31,,1.7721835
1981-06-01,,1.6508646
1981-06-02,,1.5094233
1981-06-03,,1.4208678
1981-06-04,,1.4494733
1981-06-05,,1.550416
1981-06-06,,1.6633296
1981-06-07,,1.825246
1981-06-08,,1.7505505
1981-06-09,,1.7557917
1981-06-10,,1.6458367
1981-06-11,,1.498484
1981-06-12,,1.4291565
1981-06-13,,1.4251032
1981-06-14,,1.3400124
1981-06-15,,1.4325255
1981-06-16,,1.7394509
1981-06-17,,2.1087189
1981-06-18,,2.2094562
1981-06-19,,2.0028613
1981-06-20,,1.7856042
1981-06-21,,1.5874274
1981-06-22,,1.7613665
1981-06-23,,2.2676587
1981-06-24,,2.2924528
1981-06-25,,2.351658
1981-06-26,,2.2861717
1981-06-27,,2.0365767
1981-06-28,,1.7510788
1981-06-29,,1.5298725
1981-06-30,,1.4435357
1981-07-01,,1.3574407
1981-07-02,,1.3055229
1981-07-03,,1.226625
1981-07-04,,1.204606
1981-07-05,,1.2470638
1981-07-06,,1.1999984
1981-07-07,,1.114098
1981-07-08,,1.021696
1981-07-09,,0.954574
1981-07-10,,0.9065736
1981-07-11,,0.83801836
1981-07-12,,0.7846906
1981-07-13,,0.7561853
1981-07-14,,0.7548628
1981-07-15,,0.7246191
1981-07-16,,0.68800825
1981-07-17,,0.6464742
1981-07-18,,0.6254397
1981-07-19,,0.6113918
1981-07-20,,0.62071025
1981-07-21,,0.6537851
1981-07-22,,0.64713717
1981-07-23,,0.6123973
1981-07-24,,0.5798844
1981-07-25,,0.5699556
1981-07-26,,0.6021272
1981-07-27,,0.74471396
1981-07-28,,0.7177904
1981-07-29,,0.7189199
1981-07-30,,0.6913892
1981-07-31,,0.6519534
1981-08-01,,0.6012373
1981-08-02,,0.5864055
1981-08-03,,0.56336516
1981-08-04,,0.58060664
1981-08-05,,0.6739663
1981-08-06,,0.70246077
1981-08-07,,0.6915137
1981-08-08,,0.75169826
1981-08-09,,0.8912599
1981-08-10,,0.9358243
1981-08-11,,0.93839025
1981-08-12,,0.8796491
1981-08-13,,0.83703864
1981-08-14,,0.7751876
1981-08-15,,0.7668529
1981-08-16,,0.7690639
1981-08-17,,0.7354741
1981-08-18,,0.6996946
1981-08-19,,0.64433557
1981-08-20,,0.60719895
1981-08-21,,0.5775377
1981-08-22,,0.5464098
1981-08-23,,0.5481978
1981-08-24,,0.5613583
1981-08-25,,0.5732312
1981-08-26,,0.5616821
1981-08-27,,0.5221315
1981-08-28,,0.5040202
1981-08-29,,0.47984388
1981-08-30,,0.7207436
1981-08-31,,0.939905
1981-09-01,,1.0683773
1981-09-02,,1.247115
1981-09-03,,1.5001285
1981-09-04,,1.7708417
1981-09-05,,2.3459318
1981-09-06,,2.5840786
1981-09-07,,2.6010017
1981-09-08,,2.6142263
1981-09-09,,2.50414
1981-09-10,,2.454903
1981-09-11,,2.7639358
1981-09-12,,2.8830597
1981-09-13,,3.006473
1981-09-14,,2.9100676
1981-09-15,,2.6403651
1981-09-16,,2.3559945
1981-09-17,,2.1109357
1981-09-18,,1.9061503
1981-09-19,,1.7694937
1981-09-20,,1.7782463
1981-09-21,,1.7220385
1981-09-22,,1.6503915
1981-09-23,,1.548442
1981-09-24,,1.4177079
1981-09-25,,1.3137431
1981-09-26,,1.2647537
1981-09-27,,1.5142903
1981-09-28,,1.7597804
1981-09-29,,1.7878193
1981-09-30,,1.6780866
1981-10-01,,1.662925
1981-10-02,,1.9860072
1981-10-03,,2.2815158
1981-10-04,,2.4147103
1981-10-05,,2.377503
1981-10-06,,2.4645429
1981-10-07,,3.180175
1981-10-08,,3.9281633
1981-10-09,,4.086104
1981-10-10,,3.8911977
1981-10-11,,3.5793707
1981-10-12,,3.237645
1981-10-13,,2.8982873
1981-10-14,,2.6189773
1981-10-15,,2.418703
1981-10-16,,2.3105712
1981-10-17,,2.2215488
1981-10-18,,2.3969188
1981-10-19,,3.1777782
1981-10-20,,3.3973742
1981-10-21,,3.4537396
1981-10-22,,3.21221
1981-10-23,,2.9833448
1981-10-24,,2.7811143
1981-10-25,,2.6121497
1981-10-26,,2.4620633
1981-10-27,,2.3185554
1981-10-28,,2.155399
1981-10-29,,2.0417402
1981-10-30,,1.93812
1981-10-31,,1.8309941
1981-11-01,,1.7467276
1981-11-02,,1.6360747
1981-11-03,,1.5368745
1981-11-04,,1.449488
1981-11-05,,1.3891115
1981-11-06,,1.3427212
1981-11-07,,1.3169155
1981-11-08,,1.2754581
1981-11-09,,1.236066
1981-11-10,,1.1792549
1981-11-11,,1.1410517
1981-11-12,,1.0815374
1981-11-13,,1.0781683
1981-11-14,,1.0554464
1981-11-15,,1.0216665
1981-11-16,,0.9878683
1981-11-17,,1.0015182
1981-11-18,,1.0311743
1981-11-19,,1.044979
1981-11-20,,1.1072582
1981-11-21,,1.2593625
1981-11-22,,1.284227
1981-11-23,,1.2115154
1981-11-24,,1.1550442
1981-11-25,,1.1013361
1981-11-26,,1.0673418
1981-11-27,,1.1859202
1981-11-28,,1.2662631
1981-11-29,,1.2367055
1981-11-30,,1.1700883
1981-12-01,,1.1278408
1981-12-02,,1.2148439
1981-12-03,,1.3139688
1981-12-04,,1.3521432
1981-12-05,,1.3239998
1981-12-06,,1.2409881
1981-12-07,,1.1503987
1981-12-08,,1.1222085
1981-12-09,,1.047894
1981-12-10,,1.0104898
1981-12-11,,0.9864954
1981-12-12,,0.97132564
1981-12-13,,0.94737065
1981-12-14,,0.9492655
1981-12-15,,0.951069
1981-12-16,,0.927626
1981-12-17,,0.8858139
1981-12-18,,0.84501195
1981-12-19,,0.80519927
1981-12-20,,0.78499216
1981-12-21,,0.76140684
1981-12-22,,0.7721923
1981-12-23,,0.7780161
1981-12-24,,0.76876307
1981-12-25,,0.758082
1981-12-26,,0.74589145
1981-12-27,,0.7331569
1981-12-28,,0.71290284
1981-12-29,,0.71770173
1981-12-30,,0.7082682
1981-12-31,,0.7047013
