Datetime,RDRS_v2.1_P_VV_10m,RDRS_v2.1_P_UVC_10m,RDRS_v2.1_P_FI_SFC,RDRS_v2.1_P_FB_SFC,RDRS_v2.1_A_PR0_SFC,RDRS_v2.1_P_HU_09944,RDRS_v2.1_P_P0_SFC,RDRS_v2.1_P_TT_1.5m,RDRS_v2.1_P_HR_1.5m,RDRS_v2.1_P_UU_10m
1980-01-01 08:00:00,-1.2102620731008358,2.335255337658381,258.5618814794646,0.3738378990250048,1.106171498548262e-06,0.002039540427249,973.9991832777292,-7.294418767848471,0.9025147898270556,-1.9515447486862936
1980-01-01 09:00:00,-0.3420228937679154,2.661484794159525,271.3337689179993,44.29726521695793,1.1128206752954217e-06,0.0020278467981671,974.2187298474166,-6.559701018607719,0.8603320648230168,-2.6275531900682814
1980-01-01 10:00:00,-0.3503573801068029,2.958411599550312,272.1631033851618,86.7250170164297,1.0794030218811595e-06,0.0020646823570485,974.274549250082,-5.6968069172243725,0.8201883591923748,-2.917524039914568
1980-01-01 11:00:00,-0.3046226376031397,2.9941968907778818,267.7103583266697,146.8095802443475,8.906246155118405e-07,0.0021232053901383,973.9740923104654,-4.732776950321403,0.7873825579675497,-2.971116725577243
1980-01-01 12:00:00,0.0405832165182332,3.01073341076972,266.54249024104524,188.2187658270313,5.23047360532563e-07,0.0021854345082427,973.3217089630692,-3.723989143481484,0.7530532618753577,-2.985002155924364
1980-01-01 13:00:00,0.3776466130181697,3.0076020492992983,269.26999868331336,189.8758317981082,4.553247621615887e-07,0.002262869221018,972.4318998455506,-2.8810240888915875,0.732863462403123,-2.856069117079962
1980-01-01 14:00:00,-0.0266890595111862,2.9895362950681674,282.0008278801735,106.00892340033472,1.064885666554998e-06,0.0024408164335856,971.9091987560308,-2.5430869040759334,0.7668821113384217,-2.973071731829285
1980-01-01 15:00:00,-0.2433152710496607,2.956762004620549,277.8703488080516,79.22293124013385,5.618492427829322e-07,0.0025007454559258,971.5198483978028,-2.37047994301457,0.774732040576225,-2.9297000808185456
1980-01-01 16:00:00,-0.5122222428216763,2.8283564734423923,284.1677320424828,31.33983685855268,8.743322488275985e-07,0.002553824498092,971.5179920123312,-2.4673431516938287,0.7956886494495168,-2.769403384756125
1980-01-01 17:00:00,-0.7153957091831242,2.282670785101569,287.5176913048133,0.0,1.6454934549642294e-06,0.0025840634811871,971.5447344133664,-2.929182448852512,0.8327252879100503,-2.160165080710415
1980-01-01 18:00:00,-0.6076198895212856,2.2723295334129467,287.8430649166407,0.0,1.7024512218564956e-06,0.0026014307336924,971.5659979694166,-3.284653141195585,0.8585707527289994,-2.1819593401219097
1980-01-01 19:00:00,-0.3919091234077015,2.25693260010709,285.5956143415661,0.0,3.0186295994533656e-06,0.0026257948363255,971.5077737683594,-3.565593563681583,0.8822345639689716,-2.201726981617232
1980-01-01 20:00:00,-0.5290569803489577,2.2251930635749737,279.57080927458435,0.0,3.7620487873593743e-06,0.0026505737157815,971.544461025438,-3.8083899830544063,0.9041189694431696,-2.120570235985827
1980-01-01 21:00:00,-0.6746002085684688,2.202887708028322,267.63736027689686,0.0,3.518672674315968e-06,0.002667092925175,971.6361188371068,-4.302265340672836,0.925630280951852,-2.043866103375556
1980-01-01 22:00:00,-0.3097648566833679,2.1910630181499857,261.8893196739488,0.0,2.530417738692217e-06,0.0026737202976995,971.6371848447368,-5.030733369324977,0.9387970269160713,-2.1515210912302924
1980-01-01 23:00:00,-0.0528350313673284,2.1984204302346986,278.7761008882944,0.0,3.076877574234962e-06,0.0026809954605059,971.462000518736,-5.349283576782845,0.9352792545279824,-2.116295770041107
1980-01-02 00:00:00,-0.4853344106501476,2.239727752737798,280.8424912651549,0.0,4.03268789520106e-06,0.0026785035950824,971.1695980595176,-5.061292217795318,0.9401055026260088,-2.013343598446105
1980-01-02 01:00:00,-0.934468347004514,2.2439378818903486,286.1120859942287,0.0,4.82346465989262e-06,0.0026417258355356,970.9710383200622,-4.850898224009739,0.9402232157105485,-1.808138238658056
1980-01-02 02:00:00,-2.4038701983501483,2.553265987551811,280.7617517715664,0.0,2.455153308626314e-06,0.0025100350515676,972.2062755043004,-4.765388247329092,0.9220577993681832,0.7742622852086409
