Datetime,RDRS_v2.1_P_VV_10m,RDRS_v2.1_P_UVC_10m,RDRS_v2.1_P_FI_SFC,RDRS_v2.1_P_FB_SFC,RDRS_v2.1_A_PR0_SFC,RDRS_v2.1_P_HU_09944,RDRS_v2.1_P_P0_SFC,RDRS_v2.1_P_TT_1.5m,RDRS_v2.1_P_HR_1.5m,RDRS_v2.1_P_UU_10m
1980-01-01 08:00:00,0.0066944761048364,2.5164952465173607,273.6204812404558,0.0,1.7603518855388304e-06,0.0020474264013086,968.1929964812356,-6.142445559556902,0.8378437950123476,-2.4978995511010806
1980-01-01 09:00:00,0.3898060113378307,2.80982223526163,274.4505482130369,47.492277197677005,2.0028679274961844e-06,0.0020741421401797,968.397364145546,-5.861380610232748,0.8288644535916166,-2.77302271346863
1980-01-01 10:00:00,0.2861590455737534,2.818464472094299,274.24268886939683,92.27357715911992,1.9217741759064603e-06,0.0021246647384,968.451660698506,-5.244155012494521,0.8106457307663212,-2.7962146159714365
1980-01-01 11:00:00,0.1997294483518701,2.83772010443961,268.6655074306977,158.23559801291523,1.5748446500017755e-06,0.0021926898268538,968.1534009840564,-4.3541585920403705,0.7840042321999404,-2.8277520090540604
1980-01-01 12:00:00,0.8313719469885741,2.8403760606429618,267.1589940903848,190.07402512113623,1.1300216708765705e-06,0.0022615109473439,967.5093942222356,-3.404249241518508,0.7548764774213904,-2.673359672253918
1980-01-01 13:00:00,1.7375105141858824,2.819260328789451,280.7394070371133,164.62865608899182,9.811661495938825e-07,0.0023265016732369,966.642239969999,-2.689086656684481,0.7362607638994931,-1.6961169882456255
1980-01-01 14:00:00,0.1178365887102639,2.8060733925307213,283.38826913739905,102.91444090749629,1.3446934528934997e-06,0.0024939481546026,966.1838187700646,-2.4599788752550062,0.7724685502344677,-2.7906630094916984
1980-01-01 15:00:00,-0.0825196856463989,2.7769007375742776,286.7433529793599,73.4209628214994,1.105680787337945e-06,0.002560348120979,965.8185663708524,-2.2337963541096184,0.7787866814771207,-2.7613529086416686
1980-01-01 16:00:00,-0.7239564251339242,2.701992140086084,290.13563206339563,31.068578547735413,2.7247480466143034e-06,0.0026201418932884,965.8299008857028,-2.252406593828879,0.796947372977977,-2.600636964151561
1980-01-01 17:00:00,-1.2863173559244054,2.2214072197539085,287.2146948522337,0.0,3.765855468892668e-06,0.0026529854408161,965.8716908735902,-2.663289632826674,0.8313418067247865,-1.7512165856027946
1980-01-01 18:00:00,-1.0802231151720292,2.246378871030016,286.0271893632677,0.0,3.988432674642851e-06,0.0026617131859908,965.9063558831742,-3.0207174979030205,0.8551207876947404,-1.871043841988134
1980-01-01 19:00:00,-0.6592939447231049,2.2085617091972534,284.7037531956199,0.0,4.389221540839572e-06,0.0026741643391053,965.8461483431456,-3.3196298408387426,0.876248065073465,-2.010359022978894
1980-01-01 20:00:00,-0.5890451297860083,2.167063097996713,277.80529652007937,0.0,6.866576280500336e-06,0.0026946649020402,965.8784158688504,-3.5282706365841783,0.8950710605650558,-2.0022334940955435
1980-01-01 21:00:00,-0.25487904048967,2.1422898644322608,267.844483819484,0.0,7.108783796776074e-06,0.0027081024762555,965.9380910467532,-3.967635067997426,0.9260486333897254,-2.1156838603443133
1980-01-01 22:00:00,0.2397735781832262,2.1780638801831063,279.04609274761725,0.0,6.446095431251373e-06,0.0027167066141211,965.9154718320112,-4.151909826273238,0.932484377522124,-2.154958055225096
1980-01-01 23:00:00,0.2546743861109437,2.195961383364423,283.3528898751122,0.0,7.009432309009082e-06,0.0027250640507929,965.7591820308626,-4.282754934143485,0.9366780398047564,-2.1448081099131726
1980-01-02 00:00:00,-0.185658286412057,2.2575901181651843,286.6712674556615,0.0,7.362481794697172e-06,0.0027171960636797,965.4971591750132,-4.174227093933315,0.9359041912373856,-2.192157013271812
1980-01-02 01:00:00,-1.0955770074225477,2.411838323011472,292.06753465784266,0.0,9.458934899101589e-06,0.0026863883935798,965.3076177518062,-4.0883071122002095,0.9279015570343436,-2.085928968844778
1980-01-02 02:00:00,-2.678163546463222,2.703511406448168,280.9817677951431,0.0,4.4143173721830245e-06,0.0024510366683119,966.6159168854252,-4.851608424009388,0.9043866143025502,0.2143663632892139
1980-01-02 03:00:00,-2.740524847057979,2.750011569145472,274.0861647720443,0.0,4.648045416123976e-06,0.0023143497439906,966.740472526546,-5.198879329976621,0.8847141224757678,0.0400153175028583
1980-01-02 04:00:00,-2.993231476120074,3.0033806389605613,271.2534553583733,0.0,4.077311290279261e-06,0.002131420817397,966.93271722588,-5.67816289998471,0.8476183276757884,-0.0966668352341597
1980-01-02 05:00:00,-3.161280270330125,3.174135464719405,271.0823415769401,0.0,3.502997691120684e-06,0.0019283382071154,967.4647414302622,-6.270917735799115,0.8077043813399433,-0.0295021040303622
1980-01-02 06:00:00,-3.1513804888825496,3.165182512274042,266.41592424134024,0.0,2.445334923169866e-06,0.001747098903296,967.9441564476278,-6.83493149657102,0.7664838163057285,0.0708375057177223
1980-01-02 07:00:00,-3.218703743614792,3.2343195799971687,262.58636633687667,0.0,1.4425077048212217e-06,0.0016148884396073,968.4636237954304,-7.384452523476337,0.7405502111954276,0.1748520931559336
